Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Athens,Sofia,527.0km,7.09,37.64%,13.63ms,20.68ms,1.32ms,2022-01-07 04:42:26
Athens,Varna,683.0km,14.565,23.55%,28.56ms,29.45ms,0.31ms,2022-01-07 04:47:05
Athens,Istanbul,564.0km,10.94,26.86%,21.59ms,23.06ms,0.32ms,2022-01-07 04:20:11
Athens,Beirut,1150.0km,47.155,12.23%,92.32ms,104.11ms,2.13ms,2022-01-07 05:02:46
Athens,Milan,1462.0km,20.915,35.66%,41.34ms,47.27ms,1.15ms,2022-01-07 04:29:04
Athens,Venice,1259.0km,24.33,26.23%,48.36ms,49.76ms,0.36ms,2022-01-07 04:47:18
Athens,Rome,1050.0km,20.92,25.61%,41.72ms,41.99ms,0.17ms,2022-01-07 04:37:35
Athens,Lyon,1786.0km,30.315,29.77%,60.41ms,61.09ms,0.31ms,2022-01-07 04:26:38
Athens,Tirana,501.0km,20.76,12.22%,41.40ms,41.73ms,0.28ms,2022-01-07 04:45:28
Athens,Tel-Aviv,1208.0km,44.73,13.57%,89.28ms,89.97ms,0.42ms,2022-01-07 04:44:52
Athens,Thessaloniki,306.0km,4.175,38.25%,8.14ms,9.12ms,0.24ms,2022-01-07 04:45:17
Athens,Palermo,906.0km,35.715,12.76%,71.01ms,74.07ms,0.72ms,2022-01-07 04:33:32
Athens,Bucharest,744.0km,28.795,13.05%,21.93ms,247.48ms,61.66ms,2022-01-07 05:06:00
Athens,Bratislava,1251.0km,27.8,22.75%,55.44ms,55.86ms,0.13ms,2022-01-07 05:04:35
Athens,Budapest,1126.0km,11.765,48.96%,23.18ms,24.63ms,0.35ms,2022-01-07 05:06:12
Athens,Zurich,1618.0km,20.67,39.46%,40.99ms,42.48ms,0.48ms,2022-01-07 04:49:31
Athens,London,2392.0km,26.615,45.13%,52.86ms,54.28ms,0.44ms,2022-01-07 04:25:50
Athens,Amsterdam,2170.0km,22.565,48.22%,44.94ms,47.07ms,0.40ms,2022-01-07 05:00:23
Athens,Frankfurt,1801.0km,18.815,48.68%,37.51ms,37.89ms,0.20ms,2022-01-07 04:14:55
Athens,Paris,2098.0km,24.43,43.71%,48.28ms,52.19ms,0.87ms,2022-01-07 04:33:57
Athens,Vienna,1284.0km,27.63,23.35%,55.10ms,55.43ms,0.30ms,2022-01-07 04:47:29
Athens,Nuremberg,1627.0km,17.365,47.85%,34.50ms,35.44ms,0.33ms,2022-01-07 04:32:18
Athens,New-York,7902.0km,59.365,66.97%,118.34ms,122.32ms,0.83ms,2022-01-07 04:31:44
Athens,Los-Angeles,11098.0km,103.3,53.87%,205.03ms,208.10ms,0.81ms,2022-01-07 04:26:08
Athens,Orlando,9285.0km,76.565,60.69%,152.88ms,153.58ms,0.28ms,2022-01-07 04:32:44
Athens,Piscataway,7970.0km,60.3,66.42%,120.03ms,128.65ms,1.64ms,2022-01-07 04:34:57
Athens,StLouis,9151.0km,73.465,62.68%,146.62ms,148.57ms,0.55ms,2022-01-07 04:42:50
Athens,Valencia,2091.0km,31.14,33.73%,62.05ms,64.23ms,0.40ms,2022-01-07 04:46:28
Athens,Westpoort,2171.0km,22.9,48.24%,44.59ms,62.52ms,3.55ms,2022-01-07 04:48:43
Athens,Zagreb,1081.0km,12.315,45.04%,24.43ms,26.25ms,0.37ms,2022-01-07 04:49:07
Athens,Chicago,8749.0km,71.31,61.61%,142.44ms,142.98ms,0.43ms,2022-01-07 05:09:15
Athens,Barcelona,1878.0km,36.995,25.73%,73.69ms,74.48ms,0.38ms,2022-01-07 05:02:20
Palermo,Dubrovnik,929.0km,43.47,9.94%,66.10ms,66.40ms,0.23ms,2022-01-07 04:45:28
Palermo,Durres,693.4km,38.291999999999994,9.94%,66.10ms,66.40ms,0.23ms,2022-01-07 04:45:28
Palermo,Russe,1347.3km,35.941500000000005,21.56%,58.72ms,62.04ms,0.82ms,2022-01-07 05:05:58
Palermo,Pleven,1148.0km,22.7949,31.77%,31.87ms,32.15ms,0.13ms,2022-01-07 04:42:26
Palermo,Stara-Zagora,1217.0km,22.14,31.77%,31.87ms,32.15ms,0.13ms,2022-01-07 04:42:26
Palermo,Novorossiysk,3553.0km,32.32,49.96%,53.94ms,54.38ms,0.33ms,2022-01-07 04:44:39
Palermo,Skopje,921.0km,39.269999999999996,14.08%,59.47ms,60.87ms,0.40ms,2022-01-07 04:35:45
Palermo,Otranto,939.0km,27.96,13.13%,30.23ms,30.88ms,0.14ms,2022-01-07 04:15:19
Palermo,Bitola,856.0km,36.105,9.94%,66.10ms,66.40ms,0.23ms,2022-01-07 04:45:28
Palermo,Bar,856.0km,38.105,9.94%,66.10ms,66.40ms,0.23ms,2022-01-07 04:45:28
Palermo,Edirne,1613.0km,21.705,50.89%,26.84ms,27.37ms,0.25ms,2022-01-07 04:20:12
Palermo,Kastanies,1300.0km,21.555,31.77%,31.87ms,32.15ms,0.13ms,2022-01-07 04:42:26
Palermo,OPTEGLOBE-TBN,917.0km,43.6,12.76%,70.95ms,71.55ms,0.11ms,2022-01-07 05:00:44
Palermo,Svilengrad,1651.0km,23.895,50.89%,26.84ms,27.37ms,0.25ms,2022-01-07 04:20:12
Palermo,Genova,1035.0km,16.93,36.96%,24.14ms,27.22ms,0.56ms,2022-01-07 04:29:05
Palermo,Marseille,1421.0km,37.11,21.71%,50.91ms,51.29ms,0.31ms,2022-01-07 04:26:39
Palermo,Bari,741.0km,24.97,13.13%,30.23ms,30.88ms,0.14ms,2022-01-07 04:15:19
Palermo,Bologna,785.0km,16.565,20.97%,29.24ms,30.62ms,0.28ms,2022-01-07 05:00:26
Palermo,Cornwall-Stations,2029.0km,36.365,32.38%,56.48ms,57.07ms,0.24ms,2022-01-07 04:15:55
Palermo,Valery,1682.0km,34.835,28.06%,52.80ms,70.66ms,3.19ms,2022-01-07 04:33:57
Palermo,Derna,2851.0km,43.824999999999996,27.07%,69.12ms,71.09ms,0.50ms,2022-01-07 05:07:04
Palermo,Ostend,1688.0km,28.94,38.58%,43.43ms,44.55ms,0.36ms,2022-01-07 05:05:23
Palermo,Blaabjerg,2276.0km,31.520000000000003,36.85%,53.73ms,53.94ms,0.32ms,2022-01-07 04:10:52
Palermo,Nicosia,1883.0km,52.23,19.33%,89.72ms,100.93ms,4.16ms,2022-01-07 04:25:03
Palermo,Kilmore-Quay,2359.0km,35.395,38.34%,59.74ms,60.07ms,0.28ms,2022-01-07 05:08:14
Palermo,Penmarch,2078.0km,35.815,28.06%,52.80ms,70.66ms,3.19ms,2022-01-07 04:33:57
Palermo,Kilkis,914.0km,30.410000000000004,21.65%,40.14ms,41.86ms,0.40ms,2022-01-07 04:45:17
Palermo,Haskavo,1212.0km,24.115000000000002,31.77%,31.87ms,32.15ms,0.13ms,2022-01-07 04:42:26
Palermo,Komotini,1112.0km,26.400000000000002,21.65%,40.14ms,41.86ms,0.40ms,2022-01-07 04:45:17
Palermo,Gevgelija,953.0km,28.605000000000004,21.65%,40.14ms,41.86ms,0.40ms,2022-01-07 04:45:17
Palermo,Petrich,994.0km,23.810000000000002,21.65%,40.14ms,41.86ms,0.40ms,2022-01-07 04:45:17
Palermo,Promachonas,976.0km,30.720000000000002,21.65%,40.14ms,41.86ms,0.40ms,2022-01-07 04:45:17
Palermo,Alexandroupolis,1167.0km,22.675,21.65%,40.14ms,41.86ms,0.40ms,2022-01-07 04:45:17
Palermo,Kesan,1605.0km,24.665,50.89%,26.84ms,27.37ms,0.25ms,2022-01-07 04:20:12
Palermo,Nahariya,2187.0km,31.025,41.28%,50.67ms,51.26ms,0.31ms,2022-01-07 04:44:53
Palermo,Corfu,972.0km,37.684999999999995,9.94%,66.10ms,66.40ms,0.23ms,2022-01-07 04:45:28
Palermo,Chania,1232.0km,43.175000000000004,12.76%,70.95ms,71.55ms,0.11ms,2022-01-07 05:00:44
Palermo,Yeroskipos,1862.0km,48.125,19.33%,89.72ms,100.93ms,4.16ms,2022-01-07 04:25:03
Palermo,Marmaris,1466.0km,35.14,22.68%,53.44ms,53.90ms,0.23ms,2022-01-07 04:20:22
Palermo,Haifa,2157.0km,26.875,41.28%,50.67ms,51.26ms,0.31ms,2022-01-07 04:44:53
Palermo,Suez,2007.0km,42.605,27.07%,69.12ms,71.09ms,0.50ms,2022-01-07 05:07:04
Palermo,Conil,2210.0km,55.394999999999996,18.37%,78.25ms,143.32ms,23.87ms,2022-01-07 04:14:44
Palermo,Sesimbra,2001.0km,37.885000000000005,29.27%,67.21ms,67.67ms,0.29ms,2022-01-07 04:25:25
Palermo,Mazara,130.0km,10.65
Palermo,Estepona,2239.0km,53.539899999999996,18.37%,78.25ms,143.32ms,23.87ms,2022-01-07 04:14:44
Palermo,Catania,210.0km,6.05
Palermo,Tartus,2181.0km,45.95,29.11%,69.10ms,75.52ms,1.25ms,2022-01-07 05:02:46
Palermo,Malta,285.0km,35.295,4.43%,50.47ms,68.43ms,5.43ms,2022-01-07 04:46:42
Palermo,Agia-Napa,1911.0km,55.37,19.33%,89.72ms,100.93ms,4.16ms,2022-01-07 04:25:03
Palermo,Pentaskinos,1838.0km,50.005,19.33%,89.72ms,100.93ms,4.16ms,2022-01-07 04:25:03
Palermo,Tg-Carbunesti,1546.0km,37.935,21.56%,58.72ms,62.04ms,0.82ms,2022-01-07 05:05:58
Palermo,Hegyeshantom,1178.0km,29.615,25.93%,44.61ms,45.50ms,0.22ms,2022-01-07 05:06:10
Palermo,Norden,1887.0km,29.05,35.16%,50.55ms,55.45ms,0.88ms,2022-01-07 04:16:44
Palermo,Katwijk,1727.0km,28.81,37.89%,45.10ms,47.17ms,0.37ms,2022-01-07 04:45:05
Palermo,Drobeta-Turnu-Sevenin,1150.0km,32.205,17.06%,53.95ms,54.99ms,0.37ms,2022-01-07 04:31:54
Palermo,Timisoara,1096.0km,34.589999999999996,15.03%,63.06ms,67.20ms,0.94ms,2022-01-07 05:03:10
Palermo,Dunaujvaros,1225.0km,24.85,25.93%,44.61ms,45.50ms,0.22ms,2022-01-07 05:06:10
Palermo,Stuttgart,1395.0km,21.65,40.23%,31.65ms,32.56ms,0.23ms,2022-01-07 04:43:27
Palermo,Lille,1626.0km,26.415,38.38%,41.71ms,44.91ms,1.04ms,2022-01-07 04:38:12
Palermo,Walserberg,1253.0km,37.735,19.36%,49.97ms,124.19ms,20.18ms,2022-01-07 04:30:42
Palermo,Sofia,985.0km,15.98,31.77%,31.87ms,32.15ms,0.13ms,2022-01-07 04:42:26
Palermo,Varna,1349.0km,34.1,19.84%,67.65ms,68.60ms,0.41ms,2022-01-07 04:47:06
Palermo,Istanbul,1374.0km,13.51,50.89%,26.84ms,27.37ms,0.25ms,2022-01-07 04:20:12
Palermo,Beirut,2038.0km,35.235,29.11%,69.10ms,75.52ms,1.25ms,2022-01-07 05:02:46
Palermo,Milan,887.0km,12.19,36.96%,24.14ms,27.22ms,0.56ms,2022-01-07 04:29:05
Palermo,Venice,842.0km,18.005,23.39%,35.78ms,37.44ms,0.32ms,2022-01-07 04:47:19
Palermo,Rome,427.0km,11.135,19.41%,22.03ms,26.25ms,0.77ms,2022-01-07 04:37:35
Palermo,Lyon,1107.0km,25.54,21.71%,50.91ms,51.29ms,0.31ms,2022-01-07 04:26:39
Palermo,Tirana,656.0km,33.105,9.94%,66.10ms,66.40ms,0.23ms,2022-01-07 04:45:28
Palermo,Tel-Aviv,2064.0km,25.41,41.28%,50.67ms,51.26ms,0.31ms,2022-01-07 04:44:53
Palermo,Thessaloniki,866.0km,20.17,21.65%,40.14ms,41.86ms,0.40ms,2022-01-07 04:45:17
Palermo,Athens,906.0km,35.545,12.76%,70.95ms,71.55ms,0.11ms,2022-01-07 05:00:44
Palermo,Bucharest,1272.0km,29.565,21.56%,58.72ms,62.04ms,0.82ms,2022-01-07 05:05:58
Palermo,Bratislava,1155.0km,23.725,24.57%,47.31ms,48.23ms,0.27ms,2022-01-07 05:04:35
Palermo,Budapest,1141.0km,22.43,25.93%,44.61ms,45.50ms,0.22ms,2022-01-07 05:06:10
Palermo,Zurich,1101.0km,23.025,23.93%,44.47ms,78.14ms,6.06ms,2022-01-07 04:49:31
Palermo,London,1824.0km,21.85,42.42%,43.43ms,44.67ms,0.36ms,2022-01-07 04:25:52
Palermo,Amsterdam,1714.0km,19.165,45.11%,38.23ms,38.62ms,0.19ms,2022-01-07 05:00:23
Palermo,Frankfurt,1385.0km,20.32,34.62%,40.52ms,40.92ms,0.24ms,2022-01-07 04:14:56
Palermo,Paris,1487.0km,26.86,28.06%,52.80ms,70.66ms,3.19ms,2022-01-07 04:33:57
Palermo,Vienna,1148.0km,20.33,28.70%,40.53ms,40.83ms,0.22ms,2022-01-07 04:47:30
Palermo,Nuremberg,1273.0km,21.215,30.31%,42.34ms,42.54ms,0.09ms,2022-01-07 04:32:18
Palermo,New-York,7151.0km,55.735,64.42%,111.33ms,112.17ms,0.31ms,2022-01-07 04:31:44
Palermo,Los-Angeles,10566.0km,86.92,61.08%,173.63ms,174.02ms,0.40ms,2022-01-07 04:26:04
Palermo,Orlando,8480.0km,74.795,56.91%,149.20ms,150.57ms,0.58ms,2022-01-07 04:32:44
Palermo,Piscataway,7220.0km,93.07,38.82%,185.99ms,186.94ms,0.56ms,2022-01-07 04:34:57
Palermo,StLouis,8458.0km,85.8,49.46%,171.29ms,173.76ms,0.70ms,2022-01-07 04:42:50
Palermo,Valencia,1199.0km,30.6,19.66%,61.01ms,61.97ms,0.35ms,2022-01-07 04:46:29
Palermo,Westpoort,1721.0km,21.04,40.98%,38.86ms,44.21ms,2.36ms,2022-01-07 04:48:44
Palermo,Zagreb,883.0km,26.95,16.66%,53.73ms,54.15ms,0.33ms,2022-01-07 04:49:08
Palermo,Chicago,8069.0km,79.56,50.75%,159.02ms,159.22ms,0.31ms,2022-01-07 05:09:13
Palermo,Barcelona,1023.0km,32.62,15.74%,64.93ms,65.62ms,0.29ms,2022-01-07 05:02:20
Bucharest,Dubrovnik,889.0km,27.450000000000003,18.12%,34.02ms,34.85ms,0.28ms,2022-01-07 04:45:28
Bucharest,Durres,653.4km,22.272000000000002,18.12%,34.02ms,34.85ms,0.28ms,2022-01-07 04:45:28
Bucharest,Russe,75.3km,6.3765
Bucharest,Pleven,456.0km,11.6099,32.56%,9.44ms,10.34ms,0.21ms,2022-01-07 04:42:26
Bucharest,Stara-Zagora,525.0km,10.955,32.56%,9.44ms,10.34ms,0.21ms,2022-01-07 04:42:26
Bucharest,Novorossiysk,2402.0km,47.62,18.42%,84.18ms,89.92ms,1.13ms,2022-01-07 04:44:41
Bucharest,Skopje,532.0km,27.075,12.63%,34.96ms,36.87ms,0.46ms,2022-01-07 04:35:44
Bucharest,Otranto,1602.0km,46.7,15.78%,67.50ms,71.44ms,0.82ms,2022-01-07 04:15:18
Bucharest,Bitola,816.0km,20.085,18.12%,34.02ms,34.85ms,0.28ms,2022-01-07 04:45:28
Bucharest,Bar,816.0km,22.085,18.12%,34.02ms,34.85ms,0.28ms,2022-01-07 04:45:28
Bucharest,Edirne,684.0km,29.490000000000002,10.60%,42.30ms,45.39ms,0.58ms,2022-01-07 04:20:11
Bucharest,Kastanies,608.0km,10.370000000000001,32.56%,9.44ms,10.34ms,0.21ms,2022-01-07 04:42:26
Bucharest,OPTEGLOBE-TBN,755.0km,26.055,21.26%,21.92ms,70.01ms,12.66ms,2022-01-07 05:00:44
Bucharest,Svilengrad,722.0km,31.68,10.60%,42.30ms,45.39ms,0.58ms,2022-01-07 04:20:11
Bucharest,Genova,1481.0km,19.955,44.43%,30.19ms,31.85ms,0.33ms,2022-01-07 04:29:04
Bucharest,Marseille,1991.0km,39.235,30.49%,54.51ms,61.63ms,1.56ms,2022-01-07 04:26:38
Bucharest,Bari,1404.0km,43.71,15.78%,67.50ms,71.44ms,0.82ms,2022-01-07 04:15:18
Bucharest,Bologna,1319.0km,28.535,21.55%,52.94ms,55.68ms,0.70ms,2022-01-07 05:00:26
Bucharest,Cornwall-Stations,2362.0km,32.315,44.71%,48.26ms,51.48ms,0.58ms,2022-01-07 04:15:55
Bucharest,Valery,2066.0km,26.645000000000003,50.57%,36.81ms,39.46ms,0.71ms,2022-01-07 04:33:57
Bucharest,Derna,2642.0km,49.475,20.48%,80.40ms,82.93ms,0.55ms,2022-01-07 05:07:01
Bucharest,Ostend,1886.0km,23.38,58.03%,32.31ms,33.05ms,0.29ms,2022-01-07 05:05:23
Bucharest,Blaabjerg,1898.0km,28.520000000000003,33.51%,47.60ms,50.23ms,0.53ms,2022-01-07 04:10:52
Bucharest,Nicosia,1320.0km,50.379999999999995,13.88%,87.24ms,94.98ms,2.68ms,2022-01-07 04:25:02
Bucharest,Kilmore-Quay,2672.0km,35.660000000000004,42.92%,60.01ms,62.77ms,0.63ms,2022-01-07 05:08:13
Bucharest,Penmarch,2462.0km,27.625,50.57%,36.81ms,39.46ms,0.71ms,2022-01-07 04:33:57
Bucharest,Kilkis,542.0km,26.314999999999998,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Bucharest,Haskavo,520.0km,12.93,32.56%,9.44ms,10.34ms,0.21ms,2022-01-07 04:42:26
Bucharest,Komotini,740.0km,22.305,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Bucharest,Gevgelija,581.0km,24.509999999999998,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Bucharest,Petrich,622.0km,19.715,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Bucharest,Promachonas,604.0km,26.625,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Bucharest,Alexandroupolis,795.0km,18.58,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Bucharest,Kesan,676.0km,32.45,10.60%,42.30ms,45.39ms,0.58ms,2022-01-07 04:20:11
Bucharest,Nahariya,1692.0km,60.410000000000004,14.39%,85.95ms,191.29ms,27.85ms,2022-01-07 04:44:52
Bucharest,Corfu,932.0km,21.665,18.12%,34.02ms,34.85ms,0.28ms,2022-01-07 04:45:28
Bucharest,Chania,1070.0km,25.63,21.26%,21.92ms,70.01ms,12.66ms,2022-01-07 05:00:44
Bucharest,Yeroskipos,1299.0km,46.275,13.88%,87.24ms,94.98ms,2.68ms,2022-01-07 04:25:02
Bucharest,Marmaris,936.0km,17.955,35.37%,18.99ms,21.67ms,0.48ms,2022-01-07 04:20:21
Bucharest,Haifa,1662.0km,56.260000000000005,14.39%,85.95ms,191.29ms,27.85ms,2022-01-07 04:44:52
Bucharest,Suez,1798.0km,48.255,20.48%,80.40ms,82.93ms,0.55ms,2022-01-07 05:07:01
Bucharest,Conil,3396.0km,58.68,28.94%,86.41ms,154.33ms,23.46ms,2022-01-07 04:14:44
Bucharest,Sesimbra,3020.0km,41.165000000000006,40.82%,73.66ms,75.85ms,0.49ms,2022-01-07 04:25:25
Bucharest,Mazara,1402.0km,40.255,21.56%,58.68ms,63.42ms,1.08ms,2022-01-07 04:33:32
Bucharest,Estepona,3425.0km,56.8249,28.94%,86.41ms,154.33ms,23.46ms,2022-01-07 04:14:44
Bucharest,Catania,1482.0km,35.655,21.56%,58.68ms,63.42ms,1.08ms,2022-01-07 04:33:32
Bucharest,Tartus,1563.0km,60.855000000000004,14.20%,97.67ms,117.92ms,3.87ms,2022-01-07 05:02:46
Bucharest,Malta,1383.0km,47.375,16.24%,71.00ms,136.20ms,11.63ms,2022-01-07 04:46:41
Bucharest,Agia-Napa,1348.0km,53.519999999999996,13.88%,87.24ms,94.98ms,2.68ms,2022-01-07 04:25:02
Bucharest,Pentaskinos,1275.0km,48.155,13.88%,87.24ms,94.98ms,2.68ms,2022-01-07 04:25:02
Bucharest,Tg-Carbunesti,274.0km,8.37
Bucharest,Hegyeshantom,680.0km,15.379999999999999,40.19%,15.56ms,19.57ms,0.75ms,2022-01-07 05:06:10
Bucharest,Norden,1853.0km,23.99,43.10%,40.11ms,45.45ms,1.09ms,2022-01-07 04:16:43
Bucharest,Katwijk,1836.0km,24.259999999999998,50.39%,36.14ms,36.50ms,0.21ms,2022-01-07 04:45:05
Bucharest,Drobeta-Turnu-Sevenin,587.0km,31.75,6.75%,52.86ms,55.49ms,0.54ms,2022-01-07 04:31:56
Bucharest,Timisoara,598.0km,28.445,8.80%,44.05ms,178.47ms,26.52ms,2022-01-07 05:03:10
Bucharest,Dunaujvaros,727.0km,10.615,40.19%,15.56ms,19.57ms,0.75ms,2022-01-07 05:06:10
Bucharest,Stuttgart,1622.0km,24.295,39.84%,36.92ms,37.71ms,0.22ms,2022-01-07 04:43:26
Bucharest,Lille,1861.0km,28.935,39.30%,47.01ms,49.28ms,0.55ms,2022-01-07 04:38:12
Bucharest,Walserberg,1319.0km,25.1,37.16%,22.89ms,87.31ms,21.63ms,2022-01-07 04:30:42
Bucharest,Sofia,293.0km,4.795,32.56%,9.44ms,10.34ms,0.21ms,2022-01-07 04:42:26
Bucharest,Varna,197.0km,4.12,24.62%,7.34ms,10.07ms,0.52ms,2022-01-07 04:47:05
Bucharest,Istanbul,445.0km,21.295,10.60%,42.30ms,45.39ms,0.58ms,2022-01-07 04:20:11
Bucharest,Beirut,1420.0km,50.14,14.20%,97.67ms,117.92ms,3.87ms,2022-01-07 05:02:46
Bucharest,Milan,1333.0km,15.215,44.43%,30.19ms,31.85ms,0.33ms,2022-01-07 04:29:04
Bucharest,Venice,1073.0km,22.41,24.39%,44.58ms,46.58ms,0.45ms,2022-01-07 04:47:18
Bucharest,Rome,1136.0km,20.55,27.71%,40.27ms,53.15ms,2.47ms,2022-01-07 04:37:35
Bucharest,Lyon,1677.0km,27.665,30.49%,54.51ms,61.63ms,1.56ms,2022-01-07 04:26:38
Bucharest,Tirana,616.0km,17.085,18.12%,34.02ms,34.85ms,0.28ms,2022-01-07 04:45:28
Bucharest,Tel-Aviv,1569.0km,54.795,14.39%,85.95ms,191.29ms,27.85ms,2022-01-07 04:44:52
Bucharest,Thessaloniki,494.0km,16.075,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Bucharest,Athens,744.0km,18.0,21.26%,21.92ms,70.01ms,12.66ms,2022-01-07 05:00:44
Bucharest,Palermo,1272.0km,29.605,21.56%,58.68ms,63.42ms,1.08ms,2022-01-07 04:33:32
Bucharest,Bratislava,805.0km,23.64,17.13%,47.15ms,47.56ms,0.25ms,2022-01-07 05:04:35
Bucharest,Budapest,643.0km,8.195,40.19%,15.56ms,19.57ms,0.75ms,2022-01-07 05:06:10
Bucharest,Zurich,1395.0km,24.215,29.06%,48.10ms,50.15ms,0.50ms,2022-01-07 04:49:31
Bucharest,London,2091.0km,26.605,39.45%,36.28ms,214.60ms,37.19ms,2022-01-07 04:25:50
Bucharest,Amsterdam,1798.0km,19.325,47.32%,36.21ms,102.85ms,11.93ms,2022-01-07 05:00:23
Bucharest,Frankfurt,1454.0km,14.035,51.93%,27.91ms,28.96ms,0.27ms,2022-01-07 04:14:55
Bucharest,Paris,1871.0km,18.67,50.57%,36.81ms,39.46ms,0.71ms,2022-01-07 04:33:57
Bucharest,Vienna,857.0km,20.06,21.43%,39.77ms,43.87ms,0.77ms,2022-01-07 04:47:29
Bucharest,Nuremberg,1267.0km,15.975,40.87%,31.80ms,33.47ms,0.32ms,2022-01-07 04:32:18
Bucharest,New-York,7629.0km,54.225,70.64%,108.18ms,109.96ms,0.47ms,2022-01-07 04:31:44
Bucharest,Los-Angeles,10577.0km,82.915,64.10%,165.46ms,168.02ms,0.51ms,2022-01-07 04:26:04
Bucharest,Orlando,9077.0km,70.895,64.38%,141.63ms,142.36ms,0.17ms,2022-01-07 04:32:44
Bucharest,Piscataway,7694.0km,58.905,65.76%,117.55ms,122.38ms,0.93ms,2022-01-07 04:34:57
Bucharest,StLouis,8794.0km,69.195,63.72%,137.46ms,151.88ms,2.75ms,2022-01-07 04:42:50
Bucharest,Valencia,2247.0km,27.22,41.61%,54.18ms,56.09ms,0.44ms,2022-01-07 04:46:28
Bucharest,Westpoort,1795.0km,18.46,49.86%,35.75ms,61.84ms,4.63ms,2022-01-07 04:48:43
Bucharest,Zagreb,808.0km,19.385,21.26%,38.62ms,39.37ms,0.32ms,2022-01-07 04:49:08
Bucharest,Chicago,8382.0km,63.22,66.52%,126.31ms,126.69ms,0.26ms,2022-01-07 05:09:13
Bucharest,Barcelona,1971.0km,30.905,32.31%,61.27ms,64.77ms,0.80ms,2022-01-07 05:02:20
Bratislava,Dubrovnik,1060.0km,40.71,13.12%,60.55ms,61.61ms,0.26ms,2022-01-07 04:45:28
Bratislava,Durres,824.4km,35.532,13.12%,60.55ms,61.61ms,0.26ms,2022-01-07 04:45:28
Bratislava,Russe,880.3km,30.0365,17.13%,47.13ms,47.98ms,0.20ms,2022-01-07 05:06:00
Bratislava,Pleven,938.0km,42.764900000000004,10.92%,71.76ms,72.08ms,0.38ms,2022-01-07 04:42:28
Bratislava,Stara-Zagora,1007.0km,42.11,10.92%,71.76ms,72.08ms,0.38ms,2022-01-07 04:42:28
Bratislava,Novorossiysk,3137.0km,39.96,33.07%,69.22ms,69.54ms,0.30ms,2022-01-07 04:44:41
Bratislava,Skopje,776.0km,28.919999999999998,18.05%,38.79ms,39.12ms,0.22ms,2022-01-07 04:35:46
Bratislava,Otranto,1316.0km,30.095,22.68%,34.39ms,37.62ms,0.56ms,2022-01-07 04:15:18
Bratislava,Bitola,987.0km,33.345,13.12%,60.55ms,61.61ms,0.26ms,2022-01-07 04:45:28
Bratislava,Bar,987.0km,35.345,13.12%,60.55ms,61.61ms,0.26ms,2022-01-07 04:45:28
Bratislava,Edirne,1466.0km,39.72,19.48%,62.87ms,64.66ms,0.37ms,2022-01-07 04:20:11
Bratislava,Kastanies,1090.0km,41.525000000000006,10.92%,71.76ms,72.08ms,0.38ms,2022-01-07 04:42:28
Bratislava,OPTEGLOBE-TBN,1262.0km,35.845,22.75%,55.37ms,56.02ms,0.20ms,2022-01-07 05:00:44
Bratislava,Svilengrad,1504.0km,41.91,19.48%,62.87ms,64.66ms,0.37ms,2022-01-07 04:20:11
Bratislava,Genova,820.0km,17.345,26.88%,24.61ms,38.34ms,2.45ms,2022-01-07 04:29:04
Bratislava,Marseille,1286.0km,29.695,27.00%,36.06ms,36.43ms,0.16ms,2022-01-07 04:26:38
Bratislava,Bari,1118.0km,27.105,22.68%,34.39ms,37.62ms,0.56ms,2022-01-07 04:15:18
Bratislava,Bologna,836.0km,17.470000000000002,21.26%,31.04ms,31.42ms,0.18ms,2022-01-07 05:00:26
Bratislava,Cornwall-Stations,1562.0km,24.03,43.42%,31.81ms,31.99ms,0.07ms,2022-01-07 04:15:57
Bratislava,Valery,1284.0km,19.96,47.35%,22.97ms,33.25ms,2.20ms,2022-01-07 04:33:57
Bratislava,Derna,3326.0km,43.214999999999996,34.46%,67.91ms,70.00ms,0.54ms,2022-01-07 05:07:00
Bratislava,Ostend,1082.0km,22.45,35.10%,30.49ms,30.84ms,0.21ms,2022-01-07 05:05:23
Bratislava,Blaabjerg,1216.0km,18.435000000000002,33.07%,27.46ms,27.79ms,0.20ms,2022-01-07 05:10:52
Bratislava,Nicosia,2079.0km,48.0,23.46%,81.82ms,89.86ms,3.08ms,2022-01-07 04:25:02
Bratislava,Kilmore-Quay,1867.0km,26.445,43.17%,41.74ms,42.11ms,0.18ms,2022-01-07 05:08:16
Bratislava,Penmarch,1680.0km,20.939999999999998,47.35%,22.97ms,33.25ms,2.20ms,2022-01-07 04:33:57
Bratislava,Kilkis,999.0km,42.045,15.10%,61.35ms,117.11ms,9.95ms,2022-01-07 04:45:17
Bratislava,Haskavo,1002.0km,44.085,10.92%,71.76ms,72.08ms,0.38ms,2022-01-07 04:42:28
