Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Phoenix,Tukwita,1815.0km,26.23,40.86%,44.18ms,44.58ms,0.30ms,2022-01-07 02:41:01
Phoenix,Washington,3154.0km,29.63,53.46%,59.00ms,61.14ms,0.42ms,2022-01-07 02:48:18
Phoenix,Chicago,2336.0km,30.265,38.93%,60.43ms,60.91ms,0.14ms,2022-01-07 03:09:16
Phoenix,Dallas,1422.0km,12.385,59.25%,22.84ms,75.88ms,9.49ms,2022-01-07 03:11:41
Phoenix,Albuquerque,536.0km,16.895,16.24%,33.11ms,36.21ms,0.80ms,2022-01-07 03:00:21
Phoenix,Tucson,209km,5.045
Phoenix,Cermak,2346.0km,39.315,38.93%,60.43ms,60.91ms,0.14ms,2022-01-07 03:09:16
Phoenix,Atlanta,2557.0km,24.675,52.18%,49.13ms,49.85ms,0.25ms,2022-01-07 03:00:56
Phoenix,Tampa,2886.0km,29.645,48.92%,45.80ms,72.26ms,7.97ms,2022-01-07 02:44:26
Phoenix,Houston,1632.0km,13.915,60.44%,27.64ms,28.45ms,0.17ms,2022-01-07 02:19:10
Phoenix,LasVegas,409.0km,6.655,31.46%,13.12ms,13.48ms,0.13ms,2022-01-07 02:24:12
Phoenix,Kansas,1688.0km,26.835,31.85%,53.48ms,54.05ms,0.31ms,2022-01-07 02:22:00
Phoenix,Sunnyvale,1017.0km,13.35,55.39%,18.40ms,18.66ms,0.16ms,2022-01-07 02:39:36
Phoenix,Boise,1361.0km,27.005000000000003,18.55%,44.35ms,44.75ms,0.22ms,2022-01-07 02:38:47
Phoenix,Helena,1572.0km,29.0599,18.55%,44.35ms,44.75ms,0.22ms,2022-01-07 02:38:47
Phoenix,Billings,1799.0km,37.39,17.00%,63.19ms,65.15ms,0.46ms,2022-01-07 03:09:04
Phoenix,Fargo,2416.0km,29.71,41.59%,49.07ms,51.38ms,0.46ms,2022-01-07 02:29:28
Phoenix,Minneapolis,2038.0km,24.82,41.59%,49.07ms,51.38ms,0.46ms,2022-01-07 02:29:28
Phoenix,Sioux-City,1795.0km,32.57,36.98%,35.60ms,57.56ms,6.84ms,2022-01-07 02:25:14
Phoenix,Omaha,1685.0km,24.020000000000003,36.98%,35.60ms,57.56ms,6.84ms,2022-01-07 02:25:14
Cermak,Cheyenne,1430.0km,11.98,62.17%,23.77ms,24.73ms,0.22ms,2022-01-07 03:09:03
Cermak,Salt-Lake,2021.0km,18.14,56.14%,36.21ms,36.43ms,0.27ms,2022-01-07 02:38:47
Cermak,Denver,1475.0km,12.97,59.00%,25.83ms,26.00ms,0.20ms,2022-01-07 03:12:06
Cermak,Albany,1145.0km,9.645,60.26%,19.14ms,21.11ms,0.36ms,2022-01-07 03:00:19
Cermak,Portland,2823.0km,29.34,48.67%,58.53ms,58.85ms,0.28ms,2022-01-07 02:35:21
Cermak,Eugene,3023.0km,39.120000000000005,39.84%,72.28ms,80.61ms,1.56ms,2022-01-07 02:37:46
Cermak,Spokane,1258.0km,21.405,44.05%,20.98ms,26.91ms,1.36ms,2022-01-07 02:48:17
Cermak,Seattle,2789.0km,27.605,50.71%,55.12ms,55.47ms,0.26ms,2022-01-07 02:41:00
Cermak,Burbank,2820.0km,34.455,48.31%,58.53ms,58.83ms,0.34ms,2022-01-07 02:26:02
Cermak,Los-Angeles,2802.0km,29.365,48.31%,58.53ms,58.83ms,0.34ms,2022-01-07 02:26:02
Cermak,Newark,1192.0km,18.86,55.95%,21.46ms,22.14ms,0.18ms,2022-01-07 02:31:41
Cermak,New-York,1175.0km,10.775,55.95%,21.46ms,22.14ms,0.18ms,2022-01-07 02:31:41
Cermak,Boston,1368.0km,13.29,52.62%,25.68ms,35.62ms,2.01ms,2022-01-07 03:04:10
Cermak,Eckington,929.0km,18.759999999999998,44.05%,20.98ms,26.91ms,1.36ms,2022-01-07 02:48:17
Cermak,Europe,1148.0km,11.65,49.91%,23.21ms,23.43ms,0.18ms,2022-01-07 02:27:38
Cermak,Tukwita,2806.0km,31.69,50.71%,55.12ms,55.47ms,0.26ms,2022-01-07 02:41:00
Cermak,Washington,925.0km,10.74,44.05%,20.98ms,26.91ms,1.36ms,2022-01-07 02:48:17
Cermak,Chicago,10km,9.05
Cermak,Dallas,1291.0km,18.15,35.86%,36.22ms,36.72ms,0.17ms,2022-01-07 03:11:39
Cermak,Albuquerque,1807.0km,23.43,39.28%,46.21ms,50.55ms,1.14ms,2022-01-07 03:00:20
Cermak,Tucson,2545.0km,35.12,38.93%,60.09ms,60.26ms,0.10ms,2022-01-07 02:34:43
Cermak,Phoenix,2336.0km,30.075,38.93%,60.09ms,60.26ms,0.10ms,2022-01-07 02:34:43
Cermak,Atlanta,945.0km,11.07,42.95%,22.01ms,22.81ms,0.15ms,2022-01-07 03:00:56
Cermak,Tampa,1616.0km,19.33,42.53%,38.54ms,38.96ms,0.14ms,2022-01-07 02:44:26
Cermak,Houston,1512.0km,16.51,45.82%,32.80ms,33.62ms,0.22ms,2022-01-07 02:19:09
Cermak,LasVegas,2451.0km,32.545,37.71%,64.97ms,65.24ms,0.08ms,2022-01-07 02:24:12
Cermak,Kansas,660.0km,6.875,50.77%,13.68ms,13.91ms,0.12ms,2022-01-07 02:21:58
Cermak,Sunnyvale,2981.0km,30.134999999999998,56.94%,51.94ms,52.23ms,0.31ms,2022-01-07 02:39:36
Cermak,Boise,2566.0km,22.865000000000002,56.14%,36.21ms,36.43ms,0.27ms,2022-01-07 02:38:47
Cermak,Helena,2777.0km,24.9199,56.14%,36.21ms,36.43ms,0.27ms,2022-01-07 02:38:47
Cermak,Billings,2158.0km,17.62,62.17%,23.77ms,24.73ms,0.22ms,2022-01-07 03:09:03
Cermak,Fargo,1044.0km,13.535,39.18%,16.62ms,19.15ms,0.47ms,2022-01-07 02:29:28
Cermak,Minneapolis,666.0km,8.645,39.18%,16.62ms,19.15ms,0.47ms,2022-01-07 02:29:28
Cermak,Sioux-City,967.0km,32.035000000000004,18.14%,41.91ms,42.48ms,0.13ms,2022-01-07 02:25:14
Cermak,Omaha,857.0km,23.485000000000003,18.14%,41.91ms,42.48ms,0.13ms,2022-01-07 02:25:14
Atlanta,Cheyenne,1976.0km,19.785,50.67%,39.15ms,40.91ms,0.52ms,2022-01-07 03:09:03
Atlanta,Salt-Lake,2543.0km,25.06,50.86%,49.88ms,50.83ms,0.33ms,2022-01-07 02:38:47
Atlanta,Denver,1947.0km,19.275,51.24%,38.37ms,39.24ms,0.15ms,2022-01-07 03:12:06
Atlanta,Albany,1362.0km,14.625,46.97%,28.98ms,34.14ms,0.94ms,2022-01-07 03:00:19
Atlanta,Portland,3491.0km,33.445,52.89%,66.67ms,67.22ms,0.20ms,2022-01-07 02:35:19
Atlanta,Eugene,3631.0km,39.77,47.51%,73.72ms,77.41ms,1.03ms,2022-01-07 02:37:46
Atlanta,Spokane,1187.0km,16.91,71.17%,12.01ms,14.28ms,0.54ms,2022-01-07 02:48:17
Atlanta,Seattle,3506.0km,35.8,49.38%,71.52ms,71.73ms,0.19ms,2022-01-07 02:41:00
Atlanta,Burbank,3129.0km,29.805,63.49%,49.26ms,49.58ms,0.15ms,2022-01-07 02:26:01
Atlanta,Los-Angeles,3111.0km,24.715,63.49%,49.26ms,49.58ms,0.15ms,2022-01-07 02:26:01
Atlanta,Newark,1242.0km,17.19,68.06%,18.02ms,18.71ms,0.13ms,2022-01-07 02:31:40
Atlanta,New-York,1225.0km,9.105,68.06%,18.02ms,18.71ms,0.13ms,2022-01-07 02:31:40
Atlanta,Boston,1506.0km,29.6,25.53%,58.32ms,75.80ms,3.14ms,2022-01-07 03:04:10
Atlanta,Eckington,858.0km,14.265,71.17%,12.01ms,14.28ms,0.54ms,2022-01-07 02:48:17
Atlanta,Europe,1208.0km,9.23,67.11%,18.24ms,22.08ms,0.69ms,2022-01-07 02:27:38
Atlanta,Tukwita,3523.0km,39.885,49.38%,71.52ms,71.73ms,0.19ms,2022-01-07 02:41:00
Atlanta,Washington,854.0km,6.245,71.17%,12.01ms,14.28ms,0.54ms,2022-01-07 02:48:17
Atlanta,Chicago,945.0km,11.1,42.95%,22.08ms,23.42ms,0.30ms,2022-01-07 03:09:15
Atlanta,Dallas,1158.0km,11.05,52.64%,21.92ms,22.34ms,0.15ms,2022-01-07 03:11:39
Atlanta,Albuquerque,2040.0km,23.675,43.40%,46.59ms,50.53ms,0.95ms,2022-01-07 03:00:20
Atlanta,Tucson,2766.0km,30.244999999999997,51.14%,49.28ms,71.97ms,4.05ms,2022-01-07 02:34:43
Atlanta,Phoenix,2557.0km,25.2,51.14%,49.28ms,71.97ms,4.05ms,2022-01-07 02:34:43
Atlanta,Cermak,955.0km,20.15,42.95%,22.08ms,23.42ms,0.30ms,2022-01-07 03:09:15
Atlanta,Tampa,671.0km,6.595,51.62%,12.97ms,13.41ms,0.13ms,2022-01-07 02:44:26
Atlanta,Houston,1127.0km,9.57,59.32%,18.91ms,19.43ms,0.19ms,2022-01-07 02:19:09
Atlanta,LasVegas,2806.0km,27.695,51.02%,55.23ms,55.57ms,0.32ms,2022-01-07 02:24:11
Atlanta,Kansas,1087.0km,14.82,37.48%,29.55ms,29.77ms,0.18ms,2022-01-07 02:21:58
Atlanta,Sunnyvale,3420.0km,33.27,58.62%,58.15ms,59.75ms,0.30ms,2022-01-07 02:39:36
Atlanta,Boise,3088.0km,29.784999999999997,50.86%,49.88ms,50.83ms,0.33ms,2022-01-07 02:38:47
Atlanta,Helena,3299.0km,31.8399,50.86%,49.88ms,50.83ms,0.33ms,2022-01-07 02:38:47
Atlanta,Billings,2704.0km,25.425,50.67%,39.15ms,40.91ms,0.52ms,2022-01-07 03:09:03
Atlanta,Fargo,1932.0km,17.735,62.16%,25.13ms,27.52ms,0.45ms,2022-01-07 02:29:28
Atlanta,Minneapolis,1554.0km,12.845,62.16%,25.13ms,27.52ms,0.45ms,2022-01-07 02:29:28
Atlanta,Sioux-City,1545.0km,25.625,46.21%,29.09ms,29.67ms,0.20ms,2022-01-07 02:25:14
Atlanta,Omaha,1435.0km,17.075,46.21%,29.09ms,29.67ms,0.20ms,2022-01-07 02:25:14
Tampa,Cheyenne,2507.0km,27.23,46.43%,54.17ms,55.71ms,0.32ms,2022-01-07 03:09:04
Tampa,Salt-Lake,3033.0km,24.92,61.90%,49.51ms,56.54ms,1.25ms,2022-01-07 02:38:47
Tampa,Denver,2448.0km,23.485,53.22%,46.84ms,47.09ms,0.28ms,2022-01-07 03:12:06
Tampa,Albany,1823.0km,19.19,47.97%,38.16ms,39.59ms,0.38ms,2022-01-07 03:00:28
Tampa,Portland,4025.0km,40.95,49.69%,81.75ms,82.23ms,0.37ms,2022-01-07 02:35:22
Tampa,Eugene,4135.0km,46.335,46.21%,87.05ms,90.00ms,0.65ms,2022-01-07 02:37:47
Tampa,Spokane,1645.0km,51.65,16.20%,81.15ms,85.53ms,0.81ms,2022-01-07 02:48:18
Tampa,Seattle,4066.0km,36.205,56.47%,72.27ms,72.62ms,0.19ms,2022-01-07 02:41:01
Tampa,Burbank,3478.0km,33.94,60.70%,57.37ms,57.94ms,0.25ms,2022-01-07 02:26:02
Tampa,Los-Angeles,3460.0km,28.85,60.70%,57.37ms,57.94ms,0.25ms,2022-01-07 02:26:02
Tampa,Newark,1650.0km,29.455000000000002,38.88%,42.63ms,43.22ms,0.25ms,2022-01-07 02:31:41
Tampa,New-York,1633.0km,21.37,38.88%,42.63ms,43.22ms,0.25ms,2022-01-07 02:31:41
Tampa,Boston,1904.0km,18.925,51.46%,37.44ms,39.40ms,0.45ms,2022-01-07 03:04:10
Tampa,Eckington,1316.0km,49.004999999999995,16.20%,81.15ms,85.53ms,0.81ms,2022-01-07 02:48:18
Tampa,Europe,1625.0km,17.465,47.79%,34.73ms,35.86ms,0.22ms,2022-01-07 02:27:39
Tampa,Tukwita,4083.0km,40.29,56.47%,72.27ms,72.62ms,0.19ms,2022-01-07 02:41:01
Tampa,Washington,1312.0km,40.985,16.20%,81.15ms,85.53ms,0.81ms,2022-01-07 02:48:18
Tampa,Chicago,1616.0km,18.96,43.68%,37.79ms,37.98ms,0.27ms,2022-01-07 03:09:16
Tampa,Dallas,1476.0km,18.465,41.00%,36.67ms,40.75ms,0.76ms,2022-01-07 03:11:41
Tampa,Albuquerque,2416.0km,32.045,37.75%,63.77ms,65.29ms,0.47ms,2022-01-07 03:00:21
Tampa,Tucson,3095.0km,32.565,52.47%,45.88ms,69.43ms,7.39ms,2022-01-07 02:34:44
Tampa,Phoenix,2886.0km,27.52,52.47%,45.88ms,69.43ms,7.39ms,2022-01-07 02:34:44
Tampa,Cermak,1626.0km,28.01,43.68%,37.79ms,37.98ms,0.27ms,2022-01-07 03:09:16
Tampa,Atlanta,671.0km,6.59,51.62%,12.99ms,13.57ms,0.20ms,2022-01-07 03:00:56
Tampa,Houston,1272.0km,14.055,45.43%,27.87ms,29.52ms,0.37ms,2022-01-07 02:19:10
Tampa,LasVegas,3196.0km,35.07,45.66%,69.97ms,70.42ms,0.21ms,2022-01-07 02:24:12
Tampa,Kansas,1670.0km,35.02,23.86%,61.21ms,89.89ms,7.41ms,2022-01-07 02:22:00
Tampa,Sunnyvale,3833.0km,38.025,56.91%,67.70ms,68.29ms,0.26ms,2022-01-07 02:39:36
Tampa,Boise,3578.0km,29.645000000000003,61.90%,49.51ms,56.54ms,1.25ms,2022-01-07 02:38:47
Tampa,Helena,3789.0km,31.6999,61.90%,49.51ms,56.54ms,1.25ms,2022-01-07 02:38:47
Tampa,Billings,3235.0km,32.87,46.43%,54.17ms,55.71ms,0.32ms,2022-01-07 03:09:04
Tampa,Fargo,2591.0km,22.735,63.23%,35.16ms,37.16ms,0.46ms,2022-01-07 02:29:28
Tampa,Minneapolis,2213.0km,17.845,63.23%,35.16ms,37.16ms,0.46ms,2022-01-07 02:29:28
Tampa,Sioux-City,2138.0km,35.705,39.45%,49.03ms,55.87ms,1.21ms,2022-01-07 02:25:14
Tampa,Omaha,2028.0km,27.155,39.45%,49.03ms,55.87ms,1.21ms,2022-01-07 02:25:14
Houston,Cheyenne,1526.0km,14.01,54.50%,27.75ms,28.36ms,0.16ms,2022-01-07 03:09:03
Houston,Salt-Lake,1929.0km,15.67,62.23%,31.13ms,31.59ms,0.24ms,2022-01-07 02:38:47
Houston,Denver,1413.0km,11.7,61.43%,23.23ms,23.61ms,0.19ms,2022-01-07 03:12:06
Houston,Albany,2404.0km,17.355,70.71%,34.35ms,38.28ms,0.80ms,2022-01-07 03:00:19
Houston,Portland,2952.0km,27.17,54.67%,54.19ms,54.59ms,0.24ms,2022-01-07 02:35:21
Houston,Eugene,3010.0km,28.8,55.67%,51.12ms,58.60ms,1.93ms,2022-01-07 02:37:46
Houston,Spokane,2269.0km,24.725,69.14%,27.64ms,29.08ms,0.29ms,2022-01-07 02:48:17
Houston,Seattle,3041.0km,26.35,58.48%,52.56ms,52.94ms,0.27ms,2022-01-07 02:41:00
Houston,Burbank,2225.0km,26.044999999999998,53.83%,41.69ms,42.18ms,0.25ms,2022-01-07 02:26:02
Houston,Los-Angeles,2207.0km,20.955,53.83%,41.69ms,42.18ms,0.25ms,2022-01-07 02:26:02
Houston,Newark,2326.0km,25.94,65.97%,35.46ms,35.95ms,0.12ms,2022-01-07 02:31:41
Houston,New-York,2309.0km,17.855,65.97%,35.46ms,35.95ms,0.12ms,2022-01-07 02:31:41
Houston,Boston,2581.0km,18.3,71.69%,36.33ms,37.37ms,0.23ms,2022-01-07 03:04:12
Houston,Eckington,1940.0km,22.08,69.14%,27.64ms,29.08ms,0.29ms,2022-01-07 02:48:17
Houston,Europe,2288.0km,16.33,71.50%,32.49ms,32.92ms,0.23ms,2022-01-07 02:27:40
Houston,Tukwita,3058.0km,30.435000000000002,58.48%,52.56ms,52.94ms,0.27ms,2022-01-07 02:41:00
Houston,Washington,1936.0km,14.06,69.14%,27.64ms,29.08ms,0.29ms,2022-01-07 02:48:17
Houston,Chicago,1512.0km,16.51,45.82%,32.87ms,33.31ms,0.22ms,2022-01-07 03:09:16
Houston,Dallas,362.0km,2.735,72.40%,5.25ms,5.77ms,0.15ms,2022-01-07 03:11:41
Houston,Albuquerque,1210.0km,19.95,31.03%,39.43ms,43.05ms,0.72ms,2022-01-07 03:00:20
Houston,Tucson,1841.0km,18.985,60.44%,27.66ms,30.51ms,0.54ms,2022-01-07 02:34:44
Houston,Phoenix,1632.0km,13.94,60.44%,27.66ms,30.51ms,0.54ms,2022-01-07 02:34:44
Houston,Cermak,1522.0km,25.560000000000002,45.82%,32.87ms,33.31ms,0.22ms,2022-01-07 03:09:16
Houston,Atlanta,1127.0km,9.505,59.32%,18.72ms,19.30ms,0.20ms,2022-01-07 03:00:56
Houston,Tampa,1272.0km,14.01,45.43%,27.83ms,28.22ms,0.24ms,2022-01-07 02:44:26
Houston,LasVegas,1972.0km,24.235,41.08%,48.07ms,50.85ms,0.62ms,2022-01-07 02:24:12
Houston,Kansas,1040.0km,8.24,65.00%,16.32ms,16.65ms,0.16ms,2022-01-07 02:22:00
Houston,Sunnyvale,2614.0km,28.695,52.94%,49.01ms,50.25ms,0.37ms,2022-01-07 02:39:36
Houston,Boise,2474.0km,20.395,62.23%,31.13ms,31.59ms,0.24ms,2022-01-07 02:38:47
Houston,Helena,2685.0km,22.4499,62.23%,31.13ms,31.59ms,0.24ms,2022-01-07 02:38:47
Houston,Billings,2254.0km,19.65,54.50%,27.75ms,28.36ms,0.16ms,2022-01-07 03:09:03
Houston,Fargo,2137.0km,21.685000000000002,53.30%,32.98ms,36.63ms,0.77ms,2022-01-07 02:29:28
Houston,Minneapolis,1759.0km,16.795,53.30%,32.98ms,36.63ms,0.77ms,2022-01-07 02:29:28
Houston,Sioux-City,1441.0km,20.64,65.05%,19.07ms,19.41ms,0.21ms,2022-01-07 02:25:14
Houston,Omaha,1331.0km,12.09,65.05%,19.07ms,19.41ms,0.21ms,2022-01-07 02:25:14
LasVegas,Cheyenne,1058.0km,24.355,22.04%,48.28ms,53.35ms,0.93ms,2022-01-07 03:09:03
LasVegas,Salt-Lake,592.0km,18.725,16.00%,37.33ms,37.61ms,0.24ms,2022-01-07 02:38:47
LasVegas,Denver,979.0km,15.345,32.63%,30.57ms,30.81ms,0.11ms,2022-01-07 03:12:06
LasVegas,Albany,3596.0km,41.035,43.85%,81.87ms,84.27ms,0.54ms,2022-01-07 03:00:19
LasVegas,Portland,1225.0km,18.25,34.03%,36.35ms,36.67ms,0.24ms,2022-01-07 02:35:21
LasVegas,Eugene,1174.0km,29.404999999999998,19.98%,52.15ms,58.31ms,1.65ms,2022-01-07 02:37:46
LasVegas,Spokane,3656.0km,43.25,51.12%,64.79ms,66.41ms,0.44ms,2022-01-07 02:48:17
LasVegas,Seattle,1412.0km,17.035,41.53%,33.95ms,34.19ms,0.15ms,2022-01-07 02:41:00
LasVegas,Burbank,378.0km,9.280000000000001,45.00%,8.15ms,8.86ms,0.17ms,2022-01-07 02:26:02
LasVegas,Los-Angeles,360.0km,4.19,45.00%,8.15ms,8.86ms,0.17ms,2022-01-07 02:26:02
LasVegas,Newark,3637.0km,48.025,45.82%,79.77ms,80.79ms,0.42ms,2022-01-07 02:31:41
LasVegas,New-York,3620.0km,39.94,45.82%,79.77ms,80.79ms,0.42ms,2022-01-07 02:31:41
LasVegas,Boston,3819.0km,34.56,55.35%,68.61ms,75.92ms,1.32ms,2022-01-07 03:04:12
LasVegas,Eckington,3327.0km,40.605000000000004,51.12%,64.79ms,66.41ms,0.44ms,2022-01-07 02:48:17
LasVegas,Europe,3593.0km,28.34,64.16%,56.54ms,56.86ms,0.28ms,2022-01-07 02:27:38
LasVegas,Tukwita,1429.0km,21.12,41.53%,33.95ms,34.19ms,0.15ms,2022-01-07 02:41:00
LasVegas,Washington,3323.0km,32.585,51.12%,64.79ms,66.41ms,0.44ms,2022-01-07 02:48:17
LasVegas,Chicago,2451.0km,32.565,37.71%,65.04ms,65.25ms,0.22ms,2022-01-07 03:09:16
LasVegas,Dallas,1719.0km,20.13,42.98%,37.59ms,113.39ms,13.58ms,2022-01-07 03:11:41
LasVegas,Albuquerque,779.0km,16.085,24.34%,31.62ms,35.54ms,0.76ms,2022-01-07 03:00:21
LasVegas,Tucson,618.0km,11.71,31.46%,13.14ms,13.48ms,0.13ms,2022-01-07 02:34:44
LasVegas,Phoenix,409.0km,6.665,31.46%,13.14ms,13.48ms,0.13ms,2022-01-07 02:34:44
LasVegas,Cermak,2461.0km,41.614999999999995,37.71%,65.04ms,65.25ms,0.22ms,2022-01-07 03:09:16
LasVegas,Atlanta,2806.0km,28.445,50.11%,56.76ms,57.14ms,0.15ms,2022-01-07 03:00:58
LasVegas,Tampa,3196.0km,35.065,45.66%,69.98ms,70.39ms,0.36ms,2022-01-07 02:44:26
LasVegas,Houston,1972.0km,24.175,41.08%,48.11ms,48.67ms,0.25ms,2022-01-07 02:19:09
LasVegas,Kansas,1839.0km,20.595,44.85%,41.09ms,41.28ms,0.14ms,2022-01-07 02:22:00
LasVegas,Sunnyvale,642.0km,13.575,34.56%,18.78ms,21.29ms,0.46ms,2022-01-07 02:39:36
LasVegas,Boise,1137.0km,23.450000000000003,16.00%,37.33ms,37.61ms,0.24ms,2022-01-07 02:38:47
LasVegas,Helena,1348.0km,25.5049,16.00%,37.33ms,37.61ms,0.24ms,2022-01-07 02:38:47
LasVegas,Billings,1786.0km,29.995,22.04%,48.28ms,53.35ms,0.93ms,2022-01-07 03:09:03
LasVegas,Fargo,2426.0km,39.03,30.12%,67.67ms,72.47ms,0.83ms,2022-01-07 02:29:28
LasVegas,Minneapolis,2048.0km,34.14,30.12%,67.67ms,72.47ms,0.83ms,2022-01-07 02:29:28
LasVegas,Sioux-City,1894.0km,39.9,29.63%,57.65ms,57.86ms,0.28ms,2022-01-07 02:25:14
LasVegas,Omaha,1784.0km,31.35,29.63%,57.65ms,57.86ms,0.28ms,2022-01-07 02:25:14
Kansas,Cheyenne,899.0km,33.94,13.42%,67.58ms,68.89ms,0.42ms,2022-01-07 03:09:03
Kansas,Salt-Lake,1484.0km,11.54,64.52%,22.94ms,23.22ms,0.20ms,2022-01-07 02:38:47
Kansas,Denver,896.0km,6.655,68.92%,13.20ms,13.54ms,0.16ms,2022-01-07 03:12:06
Kansas,Albany,1791.0km,14.77,61.76%,29.39ms,30.37ms,0.27ms,2022-01-07 03:00:19
Kansas,Portland,2404.0km,19.45,63.26%,38.70ms,39.04ms,0.24ms,2022-01-07 02:35:21
Kansas,Eugene,2555.0km,27.91,48.80%,50.12ms,53.34ms,0.81ms,2022-01-07 02:37:46
Kansas,Spokane,1816.0km,27.099999999999998,46.34%,31.47ms,47.70ms,3.05ms,2022-01-07 02:48:17
Kansas,Seattle,2419.0km,21.04,57.60%,41.95ms,42.54ms,0.24ms,2022-01-07 02:41:00
Kansas,Burbank,2198.0km,27.73,48.44%,45.00ms,45.88ms,0.20ms,2022-01-07 02:26:02
Kansas,Los-Angeles,2180.0km,22.64,48.44%,45.00ms,45.88ms,0.20ms,2022-01-07 02:26:02
Kansas,Newark,1807.0km,23.83,57.74%,31.40ms,32.25ms,0.16ms,2022-01-07 02:31:41
Kansas,New-York,1790.0km,15.745,57.74%,31.40ms,32.25ms,0.16ms,2022-01-07 02:31:41
Kansas,Boston,2008.0km,18.11,55.78%,35.74ms,40.11ms,0.86ms,2022-01-07 03:04:10
Kansas,Eckington,1487.0km,24.455,46.34%,31.47ms,47.70ms,3.05ms,2022-01-07 02:48:17
Kansas,Europe,1764.0km,15.52,56.90%,30.93ms,31.18ms,0.15ms,2022-01-07 02:27:38
Kansas,Tukwita,2436.0km,25.125,57.60%,41.95ms,42.54ms,0.24ms,2022-01-07 02:41:00
Kansas,Washington,1483.0km,16.435,46.34%,31.47ms,47.70ms,3.05ms,2022-01-07 02:48:17
Kansas,Chicago,660.0km,6.815,50.77%,13.53ms,13.90ms,0.13ms,2022-01-07 03:09:16
Kansas,Dallas,730.0km,7.545,48.67%,10.86ms,58.58ms,8.69ms,2022-01-07 03:11:41
Kansas,Albuquerque,1154.0km,35.39,16.49%,68.92ms,89.47ms,3.62ms,2022-01-07 03:00:21
Kansas,Tucson,1897.0km,31.795,31.85%,53.39ms,53.69ms,0.31ms,2022-01-07 02:34:44
Kansas,Phoenix,1688.0km,26.75,31.85%,53.39ms,53.69ms,0.31ms,2022-01-07 02:34:44
Kansas,Cermak,670.0km,15.865000000000002,50.77%,13.53ms,13.90ms,0.13ms,2022-01-07 03:09:16
Kansas,Atlanta,1087.0km,14.785,37.48%,29.48ms,29.89ms,0.16ms,2022-01-07 03:00:56
Kansas,Tampa,1670.0km,24.435,34.79%,43.48ms,51.96ms,3.02ms,2022-01-07 02:44:26
Kansas,Houston,1040.0km,8.285,65.00%,16.28ms,17.73ms,0.29ms,2022-01-07 02:19:09
Kansas,LasVegas,1839.0km,20.64,44.85%,41.14ms,41.43ms,0.25ms,2022-01-07 02:24:12
Kansas,Sunnyvale,2410.0km,23.595,62.89%,38.77ms,39.72ms,0.33ms,2022-01-07 02:39:36
Kansas,Boise,2029.0km,16.265,64.52%,22.94ms,23.22ms,0.20ms,2022-01-07 02:38:47
Kansas,Helena,2240.0km,18.319899999999997,64.52%,22.94ms,23.22ms,0.20ms,2022-01-07 02:38:47
Kansas,Billings,1627.0km,39.58,13.42%,67.58ms,68.89ms,0.42ms,2022-01-07 03:09:03
Kansas,Fargo,1097.0km,20.015,23.97%,29.71ms,33.09ms,0.63ms,2022-01-07 02:29:28
Kansas,Minneapolis,719.0km,15.125,23.97%,29.71ms,33.09ms,0.63ms,2022-01-07 02:29:28
Kansas,Sioux-City,467.0km,14.045,43.67%,5.91ms,6.23ms,0.09ms,2022-01-07 02:25:14
Kansas,Omaha,357.0km,5.495,43.67%,5.91ms,6.23ms,0.09ms,2022-01-07 02:25:14
Sunnyvale,Cheyenne,1531.0km,12.6,61.24%,24.24ms,26.43ms,0.54ms,2022-01-07 03:09:04
Sunnyvale,Salt-Lake,947.0km,10.85,45.10%,19.77ms,35.24ms,2.79ms,2022-01-07 02:38:47
Sunnyvale,Denver,1497.0km,14.39,53.46%,28.14ms,29.40ms,0.26ms,2022-01-07 03:12:06
Sunnyvale,Albany,4090.0km,39.045,52.44%,77.46ms,79.13ms,0.46ms,2022-01-07 03:00:19
Sunnyvale,Portland,910.0km,7.615,60.67%,14.57ms,15.87ms,0.23ms,2022-01-07 02:35:22
Sunnyvale,Eugene,777.0km,16.64,23.64%,27.15ms,36.02ms,1.58ms,2022-01-07 02:37:47
Sunnyvale,Spokane,4195.0km,46.97,53.64%,71.52ms,78.28ms,1.41ms,2022-01-07 02:48:18
Sunnyvale,Seattle,1141.0km,10.48,57.05%,20.76ms,21.99ms,0.35ms,2022-01-07 02:41:01
Sunnyvale,Burbank,515.0km,10.705,45.18%,10.76ms,11.81ms,0.22ms,2022-01-07 02:26:02
Sunnyvale,Los-Angeles,497.0km,5.615,45.18%,10.76ms,11.81ms,0.22ms,2022-01-07 02:26:02
Sunnyvale,Newark,4154.0km,43.055,59.96%,69.23ms,70.69ms,0.45ms,2022-01-07 02:31:41
Sunnyvale,New-York,4137.0km,34.97,59.96%,69.23ms,70.69ms,0.45ms,2022-01-07 02:31:41
Sunnyvale,Boston,4315.0km,34.455,63.46%,68.04ms,79.23ms,2.29ms,2022-01-07 03:04:10
Sunnyvale,Eckington,3866.0km,44.325,53.64%,71.52ms,78.28ms,1.41ms,2022-01-07 02:48:18
Sunnyvale,Europe,4110.0km,33.7,61.34%,66.70ms,68.07ms,0.45ms,2022-01-07 02:27:39
Sunnyvale,Tukwita,1158.0km,14.565000000000001,57.05%,20.76ms,21.99ms,0.35ms,2022-01-07 02:41:01
