Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Richmond,OklahomaCity,930.0km,14.345,33.21%,28.54ms,29.03ms,0.24ms,2022-03-31 15:32:59
Richmond,DesMoines,213.0km,8.555,12.53%,17.00ms,17.78ms,0.17ms,2022-03-31 16:12:28
Richmond,papillion,563.0km,21.200000000000003,16.66%,29.48ms,29.74ms,0.14ms,2022-03-31 15:25:52
Richmond,councilbluffs,583.0km,23.3,16.66%,29.48ms,29.74ms,0.14ms,2022-03-31 15:25:52
Richmond,Douglascounty,1265.0km,25.945,38.94%,30.72ms,43.67ms,2.30ms,2022-03-31 16:10:32
Richmond,Lenoir,1307.0km,23.915,39.57%,30.34ms,32.00ms,0.40ms,2022-03-31 16:08:30
Richmond,Berkeleycounty,1636.0km,33.88,28.20%,48.52ms,57.01ms,1.93ms,2022-03-31 15:41:22
Richmond,SCarolina,1365.0km,22.205,39.57%,30.34ms,32.00ms,0.40ms,2022-03-31 16:08:30
Richmond,NVirginia,km,12.385
Richmond,Montgomerycounty,1348.0km,23.57,42.27%,29.85ms,35.80ms,1.05ms,2022-03-31 16:01:45
Richmond,Columbus,731.0km,9.0,40.61%,17.39ms,23.88ms,1.36ms,2022-03-31 16:10:45
Richmond,Newalbany,759.0km,18.14,40.61%,17.39ms,23.88ms,1.36ms,2022-03-31 16:10:45
Richmond,Atlanta,1115.0km,12.13,46.46%,24.11ms,24.57ms,0.17ms,2022-03-31 16:00:58
Richmond,Knoxville,935.0km,34.95,13.55%,32.73ms,265.12ms,71.22ms,2022-03-31 15:23:11
Richmond,Santiago,8609.0km,72.245,59.78%,144.37ms,144.65ms,0.52ms,2022-03-31 15:40:45
Richmond,ChanghuaCounty,12028.0km,100.425,64.93%,182.50ms,184.17ms,0.49ms,2022-03-31 15:44:49
Berkeleycounty,HongKong,13757.0km,125.53,54.81%,224.75ms,371.06ms,37.05ms,2022-03-31 15:18:56
Berkeleycounty,Singapore,16265.0km,122.445,66.66%,242.18ms,249.92ms,2.24ms,2022-03-31 15:42:59
Berkeleycounty,Taipei,13228.0km,121.74,54.44%,227.12ms,339.24ms,28.55ms,2022-03-31 15:44:49
Berkeleycounty,Osaka,11666.0km,91.91,63.75%,180.98ms,189.73ms,2.24ms,2022-03-31 15:33:23
Berkeleycounty,Tokyo,11362.0km,90.575,62.77%,179.04ms,188.25ms,2.09ms,2022-03-31 15:46:27
Berkeleycounty,LosAngeles,3450.0km,37.61,46.00%,72.56ms,82.65ms,2.05ms,2022-03-31 15:26:40
Berkeleycounty,thedalles,3986.0km,50.555,44.24%,85.24ms,93.91ms,2.40ms,2022-03-31 15:36:04
Berkeleycounty,Eemshaven,7097.0km,87.08,42.81%,126.90ms,287.21ms,46.84ms,2022-03-31 15:16:52
Berkeleycounty,Dublin,6234.0km,60.84,51.52%,118.49ms,146.99ms,4.98ms,2022-03-31 16:13:36
Berkeleycounty,Stghislain,7008.0km,65.225,55.46%,121.87ms,160.28ms,8.09ms,2022-03-31 15:38:54
Berkeleycounty,Paris,6937.0km,63.04,55.06%,121.89ms,133.27ms,2.67ms,2022-03-31 15:34:38
Berkeleycounty,Hamina,7900.0km,77.685,52.75%,139.62ms,210.52ms,16.49ms,2022-03-31 14:18:20
Berkeleycounty,Dallas,1474.0km,34.285,21.68%,44.04ms,152.88ms,35.99ms,2022-03-31 16:11:46
Berkeleycounty,mayescounty,1803.0km,31.13,29.49%,51.74ms,61.21ms,2.28ms,2022-03-31 15:32:59
Berkeleycounty,SanAntonio,1686.0km,30.51,27.64%,52.68ms,118.41ms,13.19ms,2022-03-31 15:39:43
Berkeleycounty,Jacksoncounty,1605.0km,38.254999999999995,24.91%,55.38ms,66.75ms,3.22ms,2022-03-31 15:22:11
Berkeleycounty,OklahomaCity,1563.0km,26.93,29.49%,51.74ms,61.21ms,2.28ms,2022-03-31 15:32:59
Berkeleycounty,DesMoines,1533.0km,30.42,25.55%,58.17ms,95.34ms,6.58ms,2022-03-31 16:12:26
Berkeleycounty,papillion,1775.0km,35.635,29.22%,56.24ms,67.42ms,2.13ms,2022-03-31 15:25:52
Berkeleycounty,councilbluffs,1795.0km,37.735,29.22%,56.24ms,67.42ms,2.13ms,2022-03-31 15:25:52
Berkeleycounty,Douglascounty,2324.0km,40.4,37.77%,56.89ms,66.57ms,2.42ms,2022-03-31 16:10:32
Berkeleycounty,Lenoir,470.0km,24.29,11.29%,28.55ms,40.49ms,2.94ms,2022-03-31 16:08:30
Berkeleycounty,Richmond,1547.0km,32.525,29.35%,46.53ms,60.70ms,3.03ms,2022-03-31 15:30:21
Berkeleycounty,SCarolina,528.0km,22.58,11.29%,28.55ms,40.49ms,2.94ms,2022-03-31 16:08:30
Berkeleycounty,NVirginia,2206.0km,29.82,29.35%,46.53ms,60.70ms,3.03ms,2022-03-31 15:30:21
Berkeleycounty,Montgomerycounty,977.0km,34.995,16.92%,50.69ms,59.76ms,1.99ms,2022-03-31 16:01:45
Berkeleycounty,Columbus,892.0km,24.945,18.20%,44.43ms,89.83ms,7.99ms,2022-03-31 16:10:45
Berkeleycounty,Newalbany,920.0km,34.085,18.20%,44.43ms,89.83ms,7.99ms,2022-03-31 16:10:45
Berkeleycounty,Atlanta,358.0km,15.19,11.93%,26.80ms,37.44ms,2.92ms,2022-03-31 16:00:56
Berkeleycounty,Knoxville,505.0km,45.655,5.55%,43.14ms,264.27ms,71.12ms,2022-03-31 15:23:11
Berkeleycounty,Santiago,7311.0km,67.94,54.16%,132.17ms,146.76ms,3.31ms,2022-03-31 15:40:45
Berkeleycounty,ChanghuaCounty,13438.0km,130.79,54.44%,227.12ms,339.24ms,28.55ms,2022-03-31 15:44:49
SCarolina,HongKong,13429.0km,99.21,67.82%,198.11ms,200.19ms,0.49ms,2022-03-31 15:18:55
SCarolina,Singapore,15922.0km,118.415,67.47%,236.74ms,237.01ms,0.34ms,2022-03-31 15:42:59
SCarolina,Taipei,12916.0km,98.075,65.90%,195.93ms,197.68ms,0.45ms,2022-03-31 15:44:49
SCarolina,Osaka,11376.0km,77.17,73.87%,153.77ms,160.67ms,1.38ms,2022-03-31 15:33:23
SCarolina,Tokyo,11081.0km,77.28,71.95%,154.42ms,154.87ms,0.48ms,2022-03-31 15:46:27
SCarolina,LosAngeles,3404.0km,30.17,56.73%,57.34ms,68.29ms,2.93ms,2022-03-31 15:26:39
SCarolina,thedalles,3815.0km,38.205,58.38%,62.72ms,63.38ms,0.25ms,2022-03-31 15:36:03
SCarolina,Eemshaven,6824.0km,49.25,75.44%,89.96ms,91.54ms,0.42ms,2022-03-31 15:16:52
SCarolina,Dublin,5969.0km,42.66,70.22%,84.64ms,88.48ms,0.86ms,2022-03-31 16:13:35
SCarolina,Stghislain,6748.0km,77.53,44.48%,115.27ms,178.52ms,17.19ms,2022-03-31 15:38:54
SCarolina,Paris,6686.0km,46.23,72.67%,91.81ms,97.06ms,1.21ms,2022-03-31 15:34:38
SCarolina,Hamina,7588.0km,61.519999999999996,64.71%,115.41ms,116.79ms,0.43ms,2022-03-31 14:18:19
SCarolina,Dallas,1494.0km,17.85,42.69%,26.32ms,138.24ms,22.66ms,2022-03-31 16:11:46
SCarolina,mayescounty,1752.0km,19.86,48.77%,31.19ms,31.49ms,0.15ms,2022-03-31 15:32:59
SCarolina,SanAntonio,1776.0km,14.11,63.43%,28.13ms,28.31ms,0.20ms,2022-03-31 15:39:43
SCarolina,Jacksoncounty,1449.0km,24.08,42.97%,30.32ms,30.74ms,0.17ms,2022-03-31 15:22:10
SCarolina,OklahomaCity,1512.0km,15.66,48.77%,31.19ms,31.49ms,0.15ms,2022-03-31 15:32:59
SCarolina,DesMoines,1317.0km,24.49,27.44%,48.85ms,49.92ms,0.26ms,2022-03-31 16:12:30
SCarolina,papillion,1598.0km,25.775,39.95%,38.59ms,39.35ms,0.25ms,2022-03-31 15:25:51
SCarolina,councilbluffs,1618.0km,27.875,39.95%,38.59ms,39.35ms,0.25ms,2022-03-31 15:25:51
SCarolina,Douglascounty,2215.0km,30.25,55.31%,39.78ms,40.18ms,0.18ms,2022-03-31 16:10:32
SCarolina,Lenoir,km,15.489999999999998
SCarolina,Richmond,1296.0km,22.785,39.57%,30.32ms,31.07ms,0.27ms,2022-03-31 15:30:21
SCarolina,Berkeleycounty,548.0km,24.299999999999997,10.94%,28.66ms,37.04ms,2.28ms,2022-03-31 15:41:20
SCarolina,NVirginia,1955.0km,20.08,39.57%,30.32ms,31.07ms,0.27ms,2022-03-31 15:30:21
SCarolina,Montgomerycounty,665.0km,14.690000000000001,48.75%,12.23ms,13.80ms,0.35ms,2022-03-31 16:01:45
SCarolina,Columbus,559.0km,10.485,27.95%,19.88ms,42.66ms,4.04ms,2022-03-31 16:10:45
SCarolina,Newalbany,587.0km,19.625,27.95%,19.88ms,42.66ms,4.04ms,2022-03-31 16:10:45
SCarolina,Atlanta,364.0km,2.945,72.80%,5.73ms,6.11ms,0.15ms,2022-03-31 16:00:56
SCarolina,Knoxville,292.0km,23.5,6.21%,11.76ms,236.21ms,68.48ms,2022-03-31 15:23:11
SCarolina,Santiago,7653.0km,61.415,62.73%,122.72ms,122.95ms,0.39ms,2022-03-31 15:40:45
SCarolina,ChanghuaCounty,13126.0km,107.125,65.90%,195.93ms,197.68ms,0.45ms,2022-03-31 15:44:49
NVirginia,HongKong,12384.0km,94.345,65.87%,186.35ms,194.26ms,2.71ms,2022-03-31 15:18:56
NVirginia,Singapore,14943.0km,103.955,72.19%,207.61ms,208.62ms,0.61ms,2022-03-31 15:42:59
NVirginia,Taipei,11818.0km,91.375,64.93%,182.50ms,184.17ms,0.49ms,2022-03-31 15:44:49
NVirginia,Osaka,10233.0km,72.415,71.06%,144.50ms,149.42ms,0.96ms,2022-03-31 15:33:23
NVirginia,Tokyo,9925.0km,69.53,71.40%,138.87ms,139.22ms,0.21ms,2022-03-31 15:46:27
NVirginia,LosAngeles,2522.0km,26.895,47.58%,51.63ms,58.88ms,1.92ms,2022-03-31 15:26:40
NVirginia,thedalles,2671.0km,35.79,43.69%,57.96ms,59.13ms,0.34ms,2022-03-31 15:36:04
NVirginia,Eemshaven,6864.0km,57.455,64.43%,106.47ms,106.78ms,0.36ms,2022-03-31 15:16:52
NVirginia,Dublin,6080.0km,49.315,62.04%,98.26ms,100.26ms,0.62ms,2022-03-31 16:13:35
NVirginia,Stghislain,6863.0km,55.38,64.03%,105.80ms,106.43ms,0.37ms,2022-03-31 15:38:54
NVirginia,Paris,6846.0km,51.295,67.12%,102.04ms,104.93ms,0.85ms,2022-03-31 15:34:38
NVirginia,Hamina,7372.0km,65.855,58.27%,123.79ms,127.60ms,0.78ms,2022-03-31 14:18:19
NVirginia,Dallas,1161.0km,17.66,33.17%,28.39ms,104.78ms,16.52ms,2022-03-31 16:11:46
NVirginia,mayescounty,1170.0km,18.545,33.21%,28.54ms,29.03ms,0.24ms,2022-03-31 15:32:59
NVirginia,SanAntonio,1568.0km,17.65,44.80%,35.10ms,36.81ms,0.39ms,2022-03-31 15:39:43
NVirginia,Jacksoncounty,611.0km,18.525,23.74%,19.11ms,21.23ms,0.41ms,2022-03-31 15:22:11
NVirginia,OklahomaCity,930.0km,14.345,33.21%,28.54ms,29.03ms,0.24ms,2022-03-31 15:32:59
NVirginia,DesMoines,213.0km,8.555,12.53%,17.00ms,17.78ms,0.17ms,2022-03-31 16:12:28
NVirginia,papillion,563.0km,21.200000000000003,16.66%,29.48ms,29.74ms,0.14ms,2022-03-31 15:25:52
NVirginia,councilbluffs,583.0km,23.3,16.66%,29.48ms,29.74ms,0.14ms,2022-03-31 15:25:52
NVirginia,Douglascounty,1265.0km,25.945,38.94%,30.72ms,43.67ms,2.30ms,2022-03-31 16:10:32
NVirginia,Lenoir,1307.0km,23.915,39.57%,30.34ms,32.00ms,0.40ms,2022-03-31 16:08:30
NVirginia,Richmond,km,12.385
NVirginia,Berkeleycounty,1636.0km,33.88,28.20%,48.52ms,57.01ms,1.93ms,2022-03-31 15:41:22
NVirginia,SCarolina,1365.0km,22.205,39.57%,30.34ms,32.00ms,0.40ms,2022-03-31 16:08:30
NVirginia,Montgomerycounty,1348.0km,23.57,42.27%,29.85ms,35.80ms,1.05ms,2022-03-31 16:01:45
NVirginia,Columbus,731.0km,9.0,40.61%,17.39ms,23.88ms,1.36ms,2022-03-31 16:10:45
NVirginia,Newalbany,759.0km,18.14,40.61%,17.39ms,23.88ms,1.36ms,2022-03-31 16:10:45
NVirginia,Atlanta,1115.0km,12.13,46.46%,24.11ms,24.57ms,0.17ms,2022-03-31 16:00:58
NVirginia,Knoxville,935.0km,34.95,13.55%,32.73ms,265.12ms,71.22ms,2022-03-31 15:23:11
NVirginia,Santiago,8609.0km,72.245,59.78%,144.37ms,144.65ms,0.52ms,2022-03-31 15:40:45
NVirginia,ChanghuaCounty,12028.0km,100.425,64.93%,182.50ms,184.17ms,0.49ms,2022-03-31 15:44:49
Montgomerycounty,HongKong,13079.0km,106.935,61.40%,213.53ms,214.37ms,0.51ms,2022-03-31 15:18:54
Montgomerycounty,Singapore,15499.0km,123.925,62.75%,247.56ms,249.31ms,0.50ms,2022-03-31 15:42:58
Montgomerycounty,Taipei,12622.0km,108.705,58.17%,216.81ms,224.17ms,1.39ms,2022-03-31 15:44:49
Montgomerycounty,Osaka,11154.0km,87.445,64.10%,174.43ms,179.25ms,1.00ms,2022-03-31 15:33:23
Montgomerycounty,Tokyo,10885.0km,82.335,66.37%,164.16ms,167.72ms,0.81ms,2022-03-31 15:46:27
Montgomerycounty,LosAngeles,3725.0km,38.35,49.01%,72.01ms,84.92ms,3.60ms,2022-03-31 15:26:39
Montgomerycounty,thedalles,3929.0km,41.84,54.17%,70.04ms,70.74ms,0.30ms,2022-03-31 15:36:03
Montgomerycounty,Eemshaven,6240.0km,53.985,62.69%,99.25ms,100.18ms,0.21ms,2022-03-31 15:16:52
Montgomerycounty,Dublin,5388.0km,42.615,63.39%,84.37ms,89.54ms,1.05ms,2022-03-31 16:13:35
Montgomerycounty,Stghislain,6168.0km,46.195,70.02%,87.20ms,90.61ms,0.65ms,2022-03-31 15:38:54
Montgomerycounty,Paris,6111.0km,39.235,78.35%,77.51ms,84.72ms,1.60ms,2022-03-31 15:34:38
Montgomerycounty,Hamina,7007.0km,53.864999999999995,68.61%,100.00ms,100.68ms,0.26ms,2022-03-31 14:18:19
Montgomerycounty,Dallas,1949.0km,23.98,41.47%,38.56ms,154.32ms,24.13ms,2022-03-31 16:11:46
Montgomerycounty,mayescounty,2131.0km,26.08,43.98%,43.16ms,53.15ms,1.76ms,2022-03-31 15:32:59
Montgomerycounty,SanAntonio,2279.0km,23.425,49.54%,46.44ms,50.11ms,0.74ms,2022-03-31 15:39:43
Montgomerycounty,Jacksoncounty,1705.0km,30.0,36.79%,41.82ms,45.91ms,0.79ms,2022-03-31 15:22:10
Montgomerycounty,OklahomaCity,1891.0km,21.88,43.98%,43.16ms,53.15ms,1.76ms,2022-03-31 15:32:59
Montgomerycounty,DesMoines,1459.0km,18.03,40.53%,35.32ms,40.77ms,1.10ms,2022-03-31 16:12:26
Montgomerycounty,papillion,1793.0km,31.645000000000003,34.26%,50.28ms,51.54ms,0.39ms,2022-03-31 15:25:51
Montgomerycounty,councilbluffs,1813.0km,33.745000000000005,34.26%,50.28ms,51.54ms,0.39ms,2022-03-31 15:25:51
Montgomerycounty,Douglascounty,2481.0km,36.004999999999995,47.51%,51.06ms,52.34ms,0.30ms,2022-03-31 16:10:32
Montgomerycounty,Lenoir,705.0km,15.02,48.75%,12.29ms,15.06ms,0.69ms,2022-03-31 16:08:29
Montgomerycounty,Richmond,1377.0km,22.905,42.27%,29.81ms,33.15ms,0.98ms,2022-03-31 15:30:21
Montgomerycounty,Berkeleycounty,1095.0km,36.75,15.74%,50.40ms,70.14ms,4.72ms,2022-03-31 15:41:22
Montgomerycounty,SCarolina,763.0km,13.309999999999999,48.75%,12.29ms,15.06ms,0.69ms,2022-03-31 16:08:29
Montgomerycounty,NVirginia,2036.0km,20.2,42.27%,29.81ms,33.15ms,0.98ms,2022-03-31 15:30:21
Montgomerycounty,Columbus,551.0km,13.37,21.19%,25.22ms,43.49ms,3.87ms,2022-03-31 16:10:45
Montgomerycounty,Newalbany,579.0km,22.509999999999998,21.19%,25.22ms,43.49ms,3.87ms,2022-03-31 16:10:45
Montgomerycounty,Atlanta,927.0km,12.465,38.62%,23.96ms,30.93ms,1.50ms,2022-03-31 16:00:56
Montgomerycounty,Knoxville,742.0km,30.055,12.37%,27.24ms,253.66ms,69.30ms,2022-03-31 15:23:11
Montgomerycounty,Santiago,8060.0km,62.6,64.48%,124.82ms,128.12ms,0.61ms,2022-03-31 15:40:45
Montgomerycounty,ChanghuaCounty,12832.0km,117.755,58.17%,216.81ms,224.17ms,1.39ms,2022-03-31 15:44:49
Columbus,HongKong,12870.0km,110.565,58.24%,219.87ms,237.77ms,3.36ms,2022-03-31 15:18:56
Columbus,Singapore,15372.0km,125.285,61.49%,249.22ms,275.04ms,4.69ms,2022-03-31 15:42:59
Columbus,Taipei,12357.0km,109.605,56.42%,216.08ms,247.24ms,7.67ms,2022-03-31 15:44:49
Columbus,Osaka,10825.0km,83.25,65.21%,165.46ms,172.63ms,1.71ms,2022-03-31 15:33:23
Columbus,Tokyo,10536.0km,84.1,62.71%,162.76ms,195.37ms,9.25ms,2022-03-31 15:46:27
Columbus,LosAngeles,3177.0km,34.385,46.72%,66.44ms,72.95ms,1.98ms,2022-03-31 15:26:39
Columbus,thedalles,3402.0km,41.045,48.01%,67.74ms,82.34ms,2.84ms,2022-03-31 15:36:03
Columbus,Eemshaven,6575.0km,51.585,69.59%,94.59ms,95.12ms,0.30ms,2022-03-31 15:16:52
Columbus,Dublin,5746.0km,51.32,56.33%,102.02ms,109.10ms,1.29ms,2022-03-31 16:13:35
Columbus,Stghislain,6531.0km,51.77,65.87%,98.25ms,105.49ms,1.37ms,2022-03-31 15:38:54
Columbus,Paris,6490.0km,45.74,71.32%,87.54ms,135.33ms,9.24ms,2022-03-31 15:34:38
Columbus,Hamina,7239.0km,67.615,55.85%,126.79ms,134.70ms,1.83ms,2022-03-31 14:18:19
Columbus,Dallas,1469.0km,22.195,33.39%,35.24ms,127.06ms,20.74ms,2022-03-31 16:11:46
Columbus,mayescounty,1610.0km,18.93,47.24%,28.92ms,37.20ms,1.54ms,2022-03-31 15:32:59
Columbus,SanAntonio,1834.0km,28.56,32.18%,53.76ms,87.20ms,7.43ms,2022-03-31 15:39:43
Columbus,Jacksoncounty,1157.0km,20.165,45.32%,22.09ms,27.14ms,1.16ms,2022-03-31 15:22:10
Columbus,OklahomaCity,1370.0km,14.73,47.24%,28.92ms,37.20ms,1.54ms,2022-03-31 15:32:59
Columbus,DesMoines,912.0km,11.36,41.45%,22.13ms,28.05ms,1.11ms,2022-03-31 16:12:28
Columbus,papillion,1242.0km,31.18,23.71%,49.16ms,50.84ms,0.35ms,2022-03-31 15:25:51
Columbus,councilbluffs,1262.0km,33.28,23.71%,49.16ms,50.84ms,0.35ms,2022-03-31 15:25:51
Columbus,Douglascounty,1930.0km,28.325,52.00%,35.21ms,45.14ms,2.12ms,2022-03-31 16:10:32
Columbus,Lenoir,679.0km,19.585,26.62%,19.94ms,53.90ms,6.12ms,2022-03-31 16:08:29
Columbus,Richmond,840.0km,16.475,43.00%,17.32ms,24.90ms,1.32ms,2022-03-31 15:30:21
Columbus,Berkeleycounty,1090.0km,32.535000000000004,18.20%,45.78ms,52.15ms,1.57ms,2022-03-31 15:41:22
Columbus,SCarolina,737.0km,17.875,26.62%,19.94ms,53.90ms,6.12ms,2022-03-31 16:08:29
Columbus,NVirginia,1499.0km,13.77,43.00%,17.32ms,24.90ms,1.32ms,2022-03-31 15:30:21
Columbus,Montgomerycounty,631.0km,21.25,22.04%,25.03ms,30.68ms,1.02ms,2022-03-31 16:01:45
Columbus,Newalbany,28.0km,9.14
Columbus,Atlanta,701.0km,16.09,21.91%,31.74ms,36.22ms,0.92ms,2022-03-31 16:00:56
Columbus,Knoxville,451.0km,33.355,6.83%,28.34ms,257.81ms,69.13ms,2022-03-31 15:23:11
Columbus,Santiago,8204.0km,67.095,61.22%,133.91ms,137.13ms,0.73ms,2022-03-31 15:40:45
Columbus,ChanghuaCounty,12567.0km,118.655,56.42%,216.08ms,247.24ms,7.67ms,2022-03-31 15:44:49
Newalbany,HongKong,12870.0km,110.565,58.24%,219.87ms,237.77ms,3.36ms,2022-03-31 15:18:56
Newalbany,Singapore,15372.0km,125.285,61.49%,249.22ms,275.04ms,4.69ms,2022-03-31 15:42:59
Newalbany,Taipei,12357.0km,109.605,56.42%,216.08ms,247.24ms,7.67ms,2022-03-31 15:44:49
Newalbany,Osaka,10825.0km,83.25,65.21%,165.46ms,172.63ms,1.71ms,2022-03-31 15:33:23
Newalbany,Tokyo,10536.0km,84.1,62.71%,162.76ms,195.37ms,9.25ms,2022-03-31 15:46:27
Newalbany,LosAngeles,3177.0km,34.385,46.72%,66.44ms,72.95ms,1.98ms,2022-03-31 15:26:39
Newalbany,thedalles,3402.0km,41.045,48.01%,67.74ms,82.34ms,2.84ms,2022-03-31 15:36:03
Newalbany,Eemshaven,6575.0km,51.585,69.59%,94.59ms,95.12ms,0.30ms,2022-03-31 15:16:52
Newalbany,Dublin,5746.0km,51.32,56.33%,102.02ms,109.10ms,1.29ms,2022-03-31 16:13:35
Newalbany,Stghislain,6531.0km,51.77,65.87%,98.25ms,105.49ms,1.37ms,2022-03-31 15:38:54
Newalbany,Paris,6490.0km,45.74,71.32%,87.54ms,135.33ms,9.24ms,2022-03-31 15:34:38
Newalbany,Hamina,7239.0km,67.615,55.85%,126.79ms,134.70ms,1.83ms,2022-03-31 14:18:19
Newalbany,Dallas,1469.0km,22.195,33.39%,35.24ms,127.06ms,20.74ms,2022-03-31 16:11:46
Newalbany,mayescounty,1610.0km,18.93,47.24%,28.92ms,37.20ms,1.54ms,2022-03-31 15:32:59
Newalbany,SanAntonio,1834.0km,28.56,32.18%,53.76ms,87.20ms,7.43ms,2022-03-31 15:39:43
Newalbany,Jacksoncounty,1157.0km,20.165,45.32%,22.09ms,27.14ms,1.16ms,2022-03-31 15:22:10
Newalbany,OklahomaCity,1370.0km,14.73,47.24%,28.92ms,37.20ms,1.54ms,2022-03-31 15:32:59
Newalbany,DesMoines,912.0km,11.36,41.45%,22.13ms,28.05ms,1.11ms,2022-03-31 16:12:28
Newalbany,papillion,1242.0km,31.18,23.71%,49.16ms,50.84ms,0.35ms,2022-03-31 15:25:51
Newalbany,councilbluffs,1262.0km,33.28,23.71%,49.16ms,50.84ms,0.35ms,2022-03-31 15:25:51
Newalbany,Douglascounty,1930.0km,28.325,52.00%,35.21ms,45.14ms,2.12ms,2022-03-31 16:10:32
Newalbany,Lenoir,679.0km,19.585,26.62%,19.94ms,53.90ms,6.12ms,2022-03-31 16:08:29
Newalbany,Richmond,840.0km,16.475,43.00%,17.32ms,24.90ms,1.32ms,2022-03-31 15:30:21
Newalbany,Berkeleycounty,1090.0km,32.535000000000004,18.20%,45.78ms,52.15ms,1.57ms,2022-03-31 15:41:22
Newalbany,SCarolina,737.0km,17.875,26.62%,19.94ms,53.90ms,6.12ms,2022-03-31 16:08:29
Newalbany,NVirginia,1499.0km,13.77,43.00%,17.32ms,24.90ms,1.32ms,2022-03-31 15:30:21
Newalbany,Montgomerycounty,631.0km,21.25,22.04%,25.03ms,30.68ms,1.02ms,2022-03-31 16:01:45
Newalbany,Columbus,28.0km,9.14
Newalbany,Atlanta,701.0km,16.09,21.91%,31.74ms,36.22ms,0.92ms,2022-03-31 16:00:56
Newalbany,Knoxville,451.0km,33.355,6.83%,28.34ms,257.81ms,69.13ms,2022-03-31 15:23:11
Newalbany,Santiago,8204.0km,67.095,61.22%,133.91ms,137.13ms,0.73ms,2022-03-31 15:40:45
Newalbany,ChanghuaCounty,12567.0km,118.655,56.42%,216.08ms,247.24ms,7.67ms,2022-03-31 15:44:49
Atlanta,HongKong,13484.0km,103.705,65.14%,205.07ms,213.11ms,2.62ms,2022-03-31 15:18:55
Atlanta,Singapore,16023.0km,115.685,69.36%,231.20ms,231.58ms,0.16ms,2022-03-31 15:42:58
Atlanta,Taipei,12931.0km,109.72,59.05%,215.40ms,234.93ms,5.41ms,2022-03-31 15:44:49
Atlanta,Osaka,11347.0km,84.57,67.14%,168.57ms,171.81ms,0.90ms,2022-03-31 15:33:23
Atlanta,Tokyo,11037.0km,73.925,75.08%,147.77ms,147.97ms,0.23ms,2022-03-31 15:46:27
Atlanta,LosAngeles,3111.0km,26.46,59.83%,50.01ms,60.13ms,2.75ms,2022-03-31 15:26:39
Atlanta,thedalles,3628.0km,43.975,47.18%,74.43ms,74.76ms,0.20ms,2022-03-31 15:36:03
Atlanta,Eemshaven,7164.0km,57.495000000000005,67.26%,106.46ms,107.19ms,0.38ms,2022-03-31 15:16:52
Atlanta,Dublin,6315.0km,50.05,63.15%,99.95ms,100.38ms,0.28ms,2022-03-31 16:13:35
Atlanta,Stghislain,7096.0km,52.805,70.20%,100.54ms,101.31ms,0.32ms,2022-03-31 15:38:54
Atlanta,Paris,7038.0km,54.95,64.57%,108.99ms,118.91ms,1.88ms,2022-03-31 15:34:38
Atlanta,Hamina,7895.0km,74.93,54.57%,142.28ms,142.74ms,0.38ms,2022-03-31 14:18:19
Atlanta,Dallas,1158.0km,15.015,38.60%,19.18ms,128.15ms,23.74ms,2022-03-31 16:11:46
Atlanta,mayescounty,1457.0km,17.36,46.81%,26.21ms,26.64ms,0.09ms,2022-03-31 15:32:59
Atlanta,SanAntonio,1418.0km,14.005,50.64%,27.83ms,28.24ms,0.24ms,2022-03-31 15:39:43
Atlanta,Jacksoncounty,1247.0km,23.525,37.48%,29.21ms,29.65ms,0.17ms,2022-03-31 15:22:10
Atlanta,OklahomaCity,1217.0km,13.16,46.81%,26.21ms,26.64ms,0.09ms,2022-03-31 15:32:59
Atlanta,DesMoines,1190.0km,12.76,47.60%,25.34ms,26.64ms,0.30ms,2022-03-31 16:12:26
Atlanta,papillion,1420.0km,23.494999999999997,39.41%,34.02ms,34.61ms,0.27ms,2022-03-31 15:25:51
Atlanta,councilbluffs,1440.0km,25.595,39.41%,34.02ms,34.61ms,0.27ms,2022-03-31 15:25:51
Atlanta,Douglascounty,1968.0km,31.415,45.48%,42.09ms,42.41ms,0.21ms,2022-03-31 16:10:32
Atlanta,Lenoir,484.0km,11.52,72.80%,5.67ms,5.98ms,0.12ms,2022-03-31 16:08:29
Atlanta,Richmond,1224.0km,19.695,46.46%,24.07ms,25.54ms,0.27ms,2022-03-31 15:30:21
Atlanta,Berkeleycounty,556.0km,23.47,11.93%,27.75ms,35.46ms,1.80ms,2022-03-31 15:41:20
Atlanta,SCarolina,542.0km,9.809999999999999,72.80%,5.67ms,5.98ms,0.12ms,2022-03-31 16:08:29
Atlanta,NVirginia,1883.0km,16.990000000000002,46.46%,24.07ms,25.54ms,0.27ms,2022-03-31 15:30:21
Atlanta,Montgomerycounty,1007.0km,20.560000000000002,38.62%,23.99ms,25.66ms,0.28ms,2022-03-31 16:01:45
Atlanta,Columbus,701.0km,16.43,21.91%,31.64ms,60.87ms,5.20ms,2022-03-31 16:10:45
Atlanta,Newalbany,729.0km,25.57,21.91%,31.64ms,60.87ms,5.20ms,2022-03-31 16:10:45
Atlanta,Knoxville,250.0km,22.73,5.56%,7.01ms,213.60ms,70.60ms,2022-03-31 15:23:11
Atlanta,Santiago,7548.0km,60.87,62.38%,121.45ms,122.83ms,0.44ms,2022-03-31 15:40:45
Atlanta,ChanghuaCounty,13141.0km,118.77,59.05%,215.40ms,234.93ms,5.41ms,2022-03-31 15:44:49
