Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Houston,Colombo,15907.0km,125.95,66.12%,230.77ms,231.30ms,0.68ms,2022-01-07 02:01:56
Houston,Bangkok,14891.0km,121.545,61.28%,242.73ms,244.12ms,0.58ms,2022-01-07 02:02:09
Houston,Ho-Chi-Minh,14928.0km,106.525,70.08%,212.79ms,213.79ms,0.63ms,2022-01-07 02:18:33
Houston,Brunei,19007.0km,129.85500000000002,76.59%,209.54ms,209.96ms,0.35ms,2022-01-07 02:42:14
Houston,Lagos,10486.0km,102.61,51.15%,204.82ms,206.82ms,0.59ms,2022-01-07 02:23:36
Houston,Johannesburg,14503.0km,130.915,55.57%,261.68ms,262.05ms,0.58ms,2022-01-07 02:21:36
Houston,Cape-Town,13858.0km,123.27,56.33%,246.16ms,249.20ms,0.69ms,2022-01-07 02:07:36
Houston,Seoul,11332.0km,84.47,67.45%,168.78ms,169.19ms,0.49ms,2022-01-07 02:41:24
Houston,Dubai,13178.0km,110.88,59.63%,221.53ms,222.36ms,0.57ms,2022-01-07 02:13:17
Houston,Beijing,11773.0km,107.885,58.78%,188.27ms,202.62ms,5.10ms,2022-01-07 01:49:21
Houston,Shanghai,12200.0km,126.775,48.22%,253.28ms,254.58ms,0.69ms,2022-01-07 02:41:37
Houston,London,7805.0km,56.38,69.69%,112.47ms,114.41ms,0.42ms,2022-01-07 02:25:50
Houston,Wellington,12126.0km,81.41,74.85%,161.81ms,165.59ms,0.95ms,2022-01-07 02:48:31
Houston,Mountain-View,2618.0km,30.715,52.94%,49.01ms,50.25ms,0.37ms,2022-01-07 02:39:36
Houston,Mumbai,14444.0km,111.75,64.77%,223.28ms,224.57ms,0.57ms,2022-01-07 02:30:29
Houston,Rangoon,15811.0km,129.145,61.28%,242.73ms,244.12ms,0.58ms,2022-01-07 02:02:09
Houston,Hong-Kong,13424.0km,96.68,69.55%,192.86ms,196.61ms,0.89ms,2022-01-07 02:18:45
Houston,Tokyo,10735.0km,71.22,75.60%,142.24ms,143.18ms,0.55ms,2022-01-07 02:45:41
Houston,Osaka,11085.0km,69.96,79.75%,139.62ms,142.39ms,0.67ms,2022-01-07 02:32:55
Houston,Warsaw,9010.0km,67.6,66.74%,134.99ms,135.74ms,0.32ms,2022-01-07 02:48:07
Houston,Macau,13512.0km,107.12,69.55%,192.86ms,196.61ms,0.89ms,2022-01-07 02:18:45
Houston,Hanoi,13932.0km,120.87,57.81%,240.88ms,254.69ms,2.45ms,2022-01-07 02:17:55
Houston,Manila,13735.0km,106.54,64.48%,212.84ms,213.75ms,0.20ms,2022-01-07 02:27:51
Houston,Tapei,12765.0km,103.13,61.97%,206.11ms,206.52ms,0.57ms,2022-01-07 02:44:02
Houston,Dallas,362.0km,3.655,51.71%,5.25ms,29.75ms,5.15ms,2022-01-07 02:11:40
Houston,Singapore,16007.0km,104.855,76.59%,209.54ms,209.96ms,0.35ms,2022-01-07 02:42:14
Houston,Jakarta,16517.0km,116.785,70.89%,233.18ms,234.64ms,0.67ms,2022-01-07 02:20:57
Houston,Sydney,13823.0km,138.365,50.08%,276.36ms,279.72ms,0.82ms,2022-01-07 02:43:38
Houston,San-Jose,2594.0km,24.595,52.94%,49.01ms,50.25ms,0.37ms,2022-01-07 02:39:36
Houston,Los-Angeles,2207.0km,20.955,53.83%,41.69ms,42.18ms,0.25ms,2022-01-07 02:26:02
Houston,Seattle,3041.0km,26.35,58.48%,52.56ms,52.94ms,0.27ms,2022-01-07 02:41:00
Houston,Chicago,1512.0km,16.555,45.82%,32.85ms,36.45ms,0.64ms,2022-01-07 02:09:13
Kuala-Lumpur,Washington-DC,15336.0km,123.255,62.34%,242.72ms,283.85ms,9.72ms,2022-01-07 02:48:17
Kuala-Lumpur,Miami,16800.0km,116.55,72.10%,231.55ms,246.15ms,3.62ms,2022-01-07 02:28:53
Kuala-Lumpur,Atlanta,15869.0km,108.91,73.13%,216.07ms,224.91ms,2.12ms,2022-01-07 02:00:56
Kuala-Lumpur,New-York-City,15119.0km,135.065,56.00%,264.79ms,301.47ms,10.37ms,2022-01-07 02:31:43
Kuala-Lumpur,Geneva,10187.0km,90.3,56.59%,169.79ms,248.31ms,22.98ms,2022-01-07 02:15:44
Kuala-Lumpur,Frankfurt,9956.0km,94.26,52.96%,185.25ms,224.75ms,9.70ms,2022-01-07 02:14:53
Kuala-Lumpur,Paris,10427.0km,78.535,66.41%,154.39ms,185.85ms,6.74ms,2022-01-07 02:33:55
Kuala-Lumpur,Madrid,11073.0km,124.025,44.65%,246.64ms,259.60ms,2.96ms,2022-01-07 02:26:50
Kuala-Lumpur,Dusseldorf,10079.0km,90.015,55.99%,175.13ms,248.98ms,14.23ms,2022-01-07 02:13:41
Kuala-Lumpur,Amsterdam,10207.0km,128.1,39.87%,250.13ms,287.91ms,11.23ms,2022-01-07 02:00:22
Kuala-Lumpur,Cairo,7958.0km,112.385,35.53%,222.90ms,230.13ms,1.99ms,2022-01-07 02:07:00
Kuala-Lumpur,Ar-Riyad,6516.0km,161.6799,18.09%,299.68ms,347.81ms,12.14ms,2022-01-07 02:13:17
Kuala-Lumpur,Chennai,2601.0km,21.15,61.93%,38.70ms,114.31ms,13.88ms,2022-01-07 02:08:49
Kuala-Lumpur,Colombo,3566.0km,36.269999999999996,56.20%,48.21ms,71.91ms,6.46ms,2022-01-07 02:01:59
Kuala-Lumpur,Bangkok,1188.0km,18.63,32.11%,34.85ms,59.90ms,4.94ms,2022-01-07 02:02:09
Kuala-Lumpur,Ho-Chi-Minh,1014.0km,96.365,5.28%,191.95ms,203.49ms,2.13ms,2022-01-07 02:18:34
Kuala-Lumpur,Brunei,3302.0km,31.125,25.17%,11.28ms,28.13ms,3.11ms,2022-01-07 02:42:14
Kuala-Lumpur,Lagos,10886.0km,133.45,40.92%,266.53ms,269.74ms,0.87ms,2022-01-07 02:23:36
Kuala-Lumpur,Johannesburg,8542.0km,134.035,31.87%,264.78ms,289.79ms,6.95ms,2022-01-07 02:21:36
Kuala-Lumpur,Cape-Town,9585.0km,164.22,29.22%,326.82ms,344.41ms,3.37ms,2022-01-07 02:07:36
Kuala-Lumpur,Seoul,4616.0km,55.32,41.96%,108.15ms,152.02ms,8.02ms,2022-01-07 02:41:24
Kuala-Lumpur,Dubai,5518.0km,152.69,18.09%,299.68ms,347.81ms,12.14ms,2022-01-07 02:13:17
Kuala-Lumpur,Beijing,4584.0km,54.305,48.78%,89.39ms,101.94ms,2.99ms,2022-01-07 01:49:19
Kuala-Lumpur,Shanghai,3749.0km,38.59,48.69%,76.65ms,80.99ms,1.15ms,2022-01-07 02:41:37
Kuala-Lumpur,London,10547.0km,92.575,57.01%,176.21ms,223.47ms,14.09ms,2022-01-07 02:25:50
Kuala-Lumpur,Wellington,8843.0km,160.5,27.63%,320.18ms,322.53ms,0.90ms,2022-01-07 02:48:31
Kuala-Lumpur,Mountain-View,13679.0km,96.5,75.86%,179.17ms,202.44ms,4.51ms,2022-01-07 02:39:36
Kuala-Lumpur,Mumbai,3598.0km,116.575,15.44%,231.51ms,265.06ms,6.06ms,2022-01-07 02:30:29
Kuala-Lumpur,Rangoon,2108.0km,26.229999999999997,32.11%,34.85ms,59.90ms,4.94ms,2022-01-07 02:02:09
Kuala-Lumpur,Hong-Kong,2521.0km,21.54,58.63%,42.73ms,44.97ms,0.51ms,2022-01-07 02:18:45
Kuala-Lumpur,Tokyo,5329.0km,39.275,68.32%,76.68ms,124.97ms,8.63ms,2022-01-07 02:45:41
Kuala-Lumpur,Osaka,4950.0km,37.475,66.89%,72.27ms,97.97ms,5.71ms,2022-01-07 02:32:55
Kuala-Lumpur,Warsaw,9100.0km,99.45,45.96%,197.91ms,207.44ms,2.05ms,2022-01-07 02:48:08
Kuala-Lumpur,Macau,2609.0km,31.979999999999997,58.63%,42.73ms,44.97ms,0.51ms,2022-01-07 02:18:45
Kuala-Lumpur,Hanoi,2040.0km,175.51,5.81%,350.11ms,357.39ms,1.92ms,2022-01-07 02:17:57
Kuala-Lumpur,Manila,2469.0km,35.225,35.27%,62.93ms,143.14ms,17.36ms,2022-01-07 02:27:52
Kuala-Lumpur,Tapei,3232.0km,40.215,40.40%,78.83ms,120.54ms,7.48ms,2022-01-07 02:44:02
Kuala-Lumpur,Dallas,15576.0km,104.595,74.53%,206.13ms,230.43ms,6.65ms,2022-01-07 02:11:40
Kuala-Lumpur,Houston,15936.0km,107.67,74.12%,214.25ms,223.16ms,2.23ms,2022-01-07 02:19:10
Kuala-Lumpur,Singapore,302.0km,6.125,25.17%,11.28ms,28.13ms,3.11ms,2022-01-07 02:42:14
Kuala-Lumpur,Jakarta,1174.0km,9.97,61.79%,19.33ms,28.95ms,1.72ms,2022-01-07 02:20:57
Kuala-Lumpur,Sydney,6616.0km,51.665,64.23%,102.96ms,106.62ms,0.76ms,2022-01-07 02:43:38
Kuala-Lumpur,San-Jose,13655.0km,90.38,75.86%,179.17ms,202.44ms,4.51ms,2022-01-07 02:39:36
Kuala-Lumpur,Los-Angeles,14141.0km,88.37,80.35%,176.43ms,178.18ms,0.45ms,2022-01-07 02:26:02
Kuala-Lumpur,Seattle,12940.0km,87.575,73.94%,170.07ms,200.55ms,8.54ms,2022-01-07 02:41:01
Kuala-Lumpur,Chicago,14929.0km,129.47,57.86%,255.10ms,296.51ms,9.33ms,2022-01-07 02:09:15
Singapore,Washington-DC,15532.0km,121.625,63.92%,242.98ms,243.98ms,0.54ms,2022-01-07 02:48:19
Singapore,Miami,16973.0km,117.905,72.23%,235.66ms,235.95ms,0.29ms,2022-01-07 02:28:53
Singapore,Atlanta,16023.0km,111.25,72.18%,222.25ms,222.66ms,0.65ms,2022-01-07 02:00:56
Singapore,New-York-City,15331.0km,114.25,67.24%,228.24ms,229.62ms,0.68ms,2022-01-07 02:31:43
Singapore,Geneva,10488.0km,121.32,43.34%,242.52ms,242.81ms,0.34ms,2022-01-07 02:15:42
Singapore,Frankfurt,10254.0km,85.24,60.32%,170.37ms,170.65ms,0.52ms,2022-01-07 02:14:55
Singapore,Paris,10725.0km,80.795,66.61%,160.32ms,185.00ms,4.42ms,2022-01-07 02:33:55
Singapore,Madrid,11375.0km,138.965,41.06%,277.74ms,278.19ms,0.09ms,2022-01-07 02:26:52
Singapore,Dusseldorf,10375.0km,88.2,58.95%,176.16ms,177.08ms,0.38ms,2022-01-07 02:13:41
Singapore,Amsterdam,10503.0km,83.655,62.89%,167.09ms,167.68ms,0.44ms,2022-01-07 02:00:22
Singapore,Cairo,8256.0km,114.82,36.05%,228.88ms,234.71ms,1.26ms,2022-01-07 02:07:00
Singapore,Ar-Riyad,6814.0km,138.85490000000001,22.46%,259.46ms,260.44ms,0.68ms,2022-01-07 02:13:18
Singapore,Chennai,2895.0km,17.055,85.15%,33.93ms,34.28ms,0.20ms,2022-01-07 02:08:49
Singapore,Colombo,3856.0km,31.505,75.14%,41.84ms,42.17ms,0.17ms,2022-01-07 02:01:57
Singapore,Bangkok,1423.0km,14.29,50.82%,27.91ms,31.38ms,1.00ms,2022-01-07 02:02:09
Singapore,Ho-Chi-Minh,1098.0km,20.595,26.78%,36.56ms,121.49ms,17.12ms,2022-01-07 02:18:33
Singapore,Brunei,3000km,25.0
Singapore,Lagos,11138.0km,199.96,27.91%,399.49ms,401.95ms,0.65ms,2022-01-07 02:23:36
Singapore,Johannesburg,8655.0km,161.18,26.88%,322.24ms,322.55ms,0.68ms,2022-01-07 02:21:36
Singapore,Cape-Town,9664.0km,170.115,28.42%,339.98ms,342.23ms,0.77ms,2022-01-07 02:07:36
Singapore,Seoul,4675.0km,37.395,63.18%,74.61ms,75.06ms,0.27ms,2022-01-07 02:41:25
Singapore,Dubai,5816.0km,129.865,22.46%,259.46ms,260.44ms,0.68ms,2022-01-07 02:13:18
Singapore,Beijing,4717.0km,182.555,13.03%,346.75ms,349.11ms,0.58ms,2022-01-07 02:49:18
Singapore,Shanghai,3807.0km,180.76,10.55%,361.38ms,361.69ms,0.28ms,2022-01-07 02:41:38
Singapore,London,10843.0km,79.975,68.19%,159.67ms,160.61ms,0.52ms,2022-01-07 02:25:51
Singapore,Wellington,8541.0km,59.105,72.38%,117.68ms,118.93ms,0.55ms,2022-01-07 02:48:31
Singapore,Mountain-View,13673.0km,89.59,82.22%,166.65ms,167.71ms,0.43ms,2022-01-07 02:39:36
Singapore,Mumbai,3897.0km,28.34,69.59%,56.48ms,57.61ms,0.20ms,2022-01-07 02:30:31
Singapore,Rangoon,2343.0km,21.89,50.82%,27.91ms,31.38ms,1.00ms,2022-01-07 02:02:09
Singapore,Hong-Kong,2586.0km,15.725,83.42%,31.17ms,32.52ms,0.33ms,2022-01-07 02:18:43
Singapore,Tokyo,5325.0km,35.435,76.07%,70.65ms,71.21ms,0.18ms,2022-01-07 02:45:41
Singapore,Osaka,4956.0km,38.85,64.36%,77.47ms,78.00ms,0.29ms,2022-01-07 02:32:55
Singapore,Warsaw,9396.0km,90.025,52.20%,179.82ms,180.33ms,0.34ms,2022-01-07 02:48:07
Singapore,Macau,2674.0km,26.165,83.42%,31.17ms,32.52ms,0.33ms,2022-01-07 02:18:43
Singapore,Hanoi,2199.0km,21.655,51.14%,42.97ms,43.94ms,0.30ms,2022-01-07 02:17:55
Singapore,Manila,2395.0km,25.865,46.96%,51.20ms,60.78ms,1.69ms,2022-01-07 02:27:52
Singapore,Tapei,3251.0km,23.755,69.17%,47.41ms,47.60ms,0.29ms,2022-01-07 02:44:04
Singapore,Dallas,15651.0km,103.42,75.98%,206.65ms,206.99ms,0.63ms,2022-01-07 02:11:40
Singapore,Houston,16007.0km,104.9,76.59%,209.54ms,210.97ms,0.30ms,2022-01-07 02:19:10
Singapore,Kuala-Lumpur,475.0km,17.08,25.17%,11.25ms,26.05ms,3.55ms,2022-01-07 02:27:16
Singapore,Jakarta,898.0km,6.46,74.83%,12.61ms,13.65ms,0.32ms,2022-01-07 02:20:58
Singapore,Sydney,6314.0km,46.5,67.89%,92.85ms,93.51ms,0.12ms,2022-01-07 02:43:38
Singapore,San-Jose,13649.0km,83.47,82.22%,166.65ms,167.71ms,0.43ms,2022-01-07 02:39:36
Singapore,Los-Angeles,14129.0km,84.795,83.60%,169.31ms,170.12ms,0.53ms,2022-01-07 02:26:02
Singapore,Seattle,12984.0km,84.655,76.83%,169.20ms,169.48ms,0.34ms,2022-01-07 02:41:01
Singapore,Chicago,15078.0km,113.52,66.42%,226.92ms,227.23ms,0.28ms,2022-01-07 02:09:15
Jakarta,Washington-DC,16344.0km,121.235,67.54%,242.00ms,244.48ms,0.66ms,2022-01-07 02:48:17
Jakarta,Miami,17715.0km,118.77,74.75%,237.19ms,239.11ms,0.43ms,2022-01-07 02:28:52
Jakarta,Atlanta,16741.0km,116.015,72.16%,231.76ms,233.53ms,0.64ms,2022-01-07 02:00:56
Jakarta,New-York-City,16172.0km,126.97,63.92%,253.74ms,255.05ms,0.72ms,2022-01-07 02:31:43
Jakarta,Geneva,11321.0km,84.96,66.99%,169.15ms,184.02ms,2.66ms,2022-01-07 02:15:44
Jakarta,Frankfurt,11108.0km,82.605,67.32%,164.96ms,165.76ms,0.40ms,2022-01-07 02:14:53
Jakarta,Paris,11575.0km,116.15,49.89%,231.70ms,234.08ms,0.63ms,2022-01-07 02:33:55
Jakarta,Madrid,12177.0km,91.885,66.54%,183.39ms,186.35ms,0.60ms,2022-01-07 02:26:50
Jakarta,Dusseldorf,11235.0km,90.025,62.42%,179.78ms,180.80ms,0.60ms,2022-01-07 02:13:41
Jakarta,Amsterdam,11368.0km,128.55,44.23%,256.50ms,260.10ms,0.97ms,2022-01-07 02:00:22
Jakarta,Cairo,8975.0km,112.915,39.89%,224.87ms,227.68ms,0.77ms,2022-01-07 02:07:02
Jakarta,Ar-Riyad,7544.0km,155.2499,22.42%,292.25ms,294.80ms,0.51ms,2022-01-07 02:13:17
Jakarta,Chennai,3622.0km,42.395,43.12%,84.33ms,86.91ms,0.68ms,2022-01-07 02:08:51
Jakarta,Colombo,4559.0km,35.58,77.18%,49.82ms,52.32ms,0.61ms,2022-01-07 02:01:59
Jakarta,Bangkok,2317.0km,19.9,59.41%,39.24ms,42.87ms,0.83ms,2022-01-07 02:02:09
Jakarta,Ho-Chi-Minh,1886.0km,31.155,30.42%,62.11ms,63.51ms,0.43ms,2022-01-07 02:18:34
Jakarta,Brunei,3898.0km,31.465,74.83%,12.73ms,14.10ms,0.33ms,2022-01-07 02:42:14
Jakarta,Lagos,11558.0km,141.81,40.84%,283.05ms,287.97ms,1.20ms,2022-01-07 02:23:36
Jakarta,Johannesburg,8584.0km,135.99,31.68%,271.79ms,272.60ms,0.24ms,2022-01-07 02:21:36
Jakarta,Cape-Town,9475.0km,145.825,32.56%,291.30ms,294.96ms,0.98ms,2022-01-07 02:07:38
Jakarta,Seoul,5293.0km,116.23,22.81%,232.29ms,232.79ms,0.62ms,2022-01-07 02:41:24
Jakarta,Dubai,6546.0km,146.26,22.42%,292.25ms,294.80ms,0.51ms,2022-01-07 02:13:17
Jakarta,Beijing,5476.0km,191.46,14.51%,354.75ms,373.73ms,4.75ms,2022-01-07 01:49:26
Jakarta,Shanghai,4438.0km,53.59,41.48%,106.97ms,108.09ms,0.42ms,2022-01-07 02:41:37
Jakarta,London,11706.0km,94.92,61.94%,189.47ms,192.21ms,0.60ms,2022-01-07 02:25:50
Jakarta,Wellington,7731.0km,163.725,23.64%,326.45ms,329.40ms,0.88ms,2022-01-07 02:48:31
Jakarta,Mountain-View,14027.0km,98.025,76.52%,183.55ms,184.80ms,0.46ms,2022-01-07 02:39:36
Jakarta,Mumbai,4651.0km,52.21,44.72%,104.04ms,106.95ms,0.65ms,2022-01-07 02:30:29
Jakarta,Rangoon,3237.0km,27.5,59.41%,39.24ms,42.87ms,0.83ms,2022-01-07 02:02:09
Jakarta,Hong-Kong,3264.0km,22.18,74.18%,43.98ms,46.33ms,0.50ms,2022-01-07 02:18:45
Jakarta,Tokyo,5790.0km,43.665,66.55%,87.22ms,87.54ms,0.27ms,2022-01-07 02:45:41
Jakarta,Osaka,5451.0km,49.19,55.62%,98.06ms,99.38ms,0.52ms,2022-01-07 02:32:55
Jakarta,Warsaw,10260.0km,133.605,38.43%,266.65ms,270.21ms,1.02ms,2022-01-07 02:48:07
Jakarta,Macau,3352.0km,32.62,74.18%,43.98ms,46.33ms,0.50ms,2022-01-07 02:18:45
Jakarta,Hanoi,3024.0km,28.865,53.05%,56.10ms,70.86ms,3.68ms,2022-01-07 02:17:57
Jakarta,Manila,2787.0km,36.445,38.71%,72.48ms,80.48ms,1.43ms,2022-01-07 02:27:51
Jakarta,Tapei,3817.0km,42.625,44.91%,84.99ms,86.51ms,0.31ms,2022-01-07 02:44:02
Jakarta,Dallas,16183.0km,110.01,73.56%,218.62ms,251.76ms,5.91ms,2022-01-07 02:11:42
Jakarta,Houston,16517.0km,116.82,70.89%,233.24ms,237.59ms,0.79ms,2022-01-07 02:19:09
Jakarta,Kuala-Lumpur,1347.0km,23.11,48.92%,19.33ms,68.42ms,10.47ms,2022-01-07 02:27:15
Jakarta,Singapore,898.0km,6.465,74.83%,12.73ms,14.10ms,0.33ms,2022-01-07 02:42:14
Jakarta,Sydney,5511.0km,52.025,52.99%,103.94ms,104.36ms,0.21ms,2022-01-07 02:43:40
Jakarta,San-Jose,14003.0km,91.905,76.52%,183.55ms,184.80ms,0.46ms,2022-01-07 02:39:36
Jakarta,Los-Angeles,14456.0km,92.67,78.14%,185.01ms,186.10ms,0.37ms,2022-01-07 02:26:02
Jakarta,Seattle,13480.0km,92.47,73.26%,184.76ms,185.76ms,0.43ms,2022-01-07 02:41:00
Jakarta,Chicago,15800.0km,134.175,58.96%,268.04ms,270.08ms,0.60ms,2022-01-07 02:09:15
Sydney,Washington-DC,15685.0km,107.315,73.29%,213.78ms,220.32ms,1.40ms,2022-01-07 02:48:18
Sydney,Miami,15029.0km,110.295,68.31%,220.45ms,220.82ms,0.41ms,2022-01-07 02:28:53
Sydney,Atlanta,14949.0km,104.02,71.87%,207.92ms,208.41ms,0.61ms,2022-01-07 02:00:58
Sydney,New-York-City,16023.0km,104.805,76.67%,209.44ms,211.01ms,0.43ms,2022-01-07 02:31:43
Sydney,Geneva,16782.0km,128.925,65.30%,256.71ms,283.94ms,4.90ms,2022-01-07 02:15:44
Sydney,Frankfurt,16487.0km,122.78,67.29%,245.35ms,247.43ms,0.44ms,2022-01-07 02:14:55
Sydney,Paris,16964.0km,119.81,70.98%,238.32ms,250.86ms,2.90ms,2022-01-07 02:33:57
Sydney,Madrid,17688.0km,122.555,72.20%,245.05ms,245.58ms,0.65ms,2022-01-07 02:26:50
Sydney,Dusseldorf,16575.0km,128.645,64.49%,256.92ms,258.00ms,0.60ms,2022-01-07 02:13:41
Sydney,Amsterdam,16663.0km,123.555,67.46%,246.99ms,247.51ms,0.31ms,2022-01-07 02:00:22
Sydney,Cairo,14421.0km,146.385,49.39%,292.16ms,294.43ms,0.61ms,2022-01-07 02:07:02
Sydney,Ar-Riyad,13031.0km,208.0749,30.23%,397.98ms,399.01ms,0.55ms,2022-01-07 02:13:18
Sydney,Chennai,9127.0km,124.125,36.80%,248.11ms,249.17ms,0.41ms,2022-01-07 02:08:51
Sydney,Colombo,10051.0km,75.53,71.93%,129.93ms,131.02ms,0.44ms,2022-01-07 02:01:59
Sydney,Bangkok,7539.0km,116.11,32.50%,231.87ms,233.54ms,0.56ms,2022-01-07 02:02:09
Sydney,Ho-Chi-Minh,6846.0km,69.81,49.25%,139.49ms,139.97ms,0.49ms,2022-01-07 02:18:33
Sydney,Brunei,9314.0km,71.485,68.63%,92.86ms,93.21ms,0.16ms,2022-01-07 02:42:14
Sydney,Lagos,15527.0km,182.295,42.66%,364.24ms,365.17ms,0.40ms,2022-01-07 02:23:36
Sydney,Johannesburg,11043.0km,203.275,27.20%,406.47ms,406.86ms,0.74ms,2022-01-07 02:21:36
Sydney,Cape-Town,11010.0km,194.215,28.38%,388.27ms,389.39ms,0.45ms,2022-01-07 02:07:38
Sydney,Seoul,8331.0km,144.595,28.83%,288.92ms,292.89ms,0.96ms,2022-01-07 02:41:25
Sydney,Dubai,12033.0km,199.085,30.23%,397.98ms,399.01ms,0.55ms,2022-01-07 02:13:18
Sydney,Beijing,9291.0km,209.595,22.69%,363.12ms,416.00ms,22.74ms,2022-01-07 02:49:22
Sydney,Shanghai,7879.0km,198.49,19.90%,369.64ms,423.11ms,25.19ms,2022-01-07 02:41:39
Sydney,London,16996.0km,126.6,67.18%,253.04ms,253.54ms,0.29ms,2022-01-07 02:25:51
Sydney,Wellington,2226.0km,15.475,74.20%,30.27ms,32.62ms,0.63ms,2022-01-07 02:48:31
Sydney,Mountain-View,11987.0km,81.4,79.75%,150.30ms,151.90ms,0.48ms,2022-01-07 02:39:36
Sydney,Mumbai,10159.0km,202.935,25.08%,405.74ms,406.17ms,0.55ms,2022-01-07 02:30:31
Sydney,Rangoon,8459.0km,123.71,32.50%,231.87ms,233.54ms,0.56ms,2022-01-07 02:02:09
Sydney,Hong-Kong,7375.0km,62.25,59.48%,124.08ms,129.49ms,0.98ms,2022-01-07 02:18:45
Sydney,Tokyo,7826.0km,115.56,33.88%,230.99ms,231.83ms,0.54ms,2022-01-07 02:45:41
Sydney,Osaka,7799.0km,97.495,40.20%,194.81ms,195.47ms,0.62ms,2022-01-07 02:32:55
Sydney,Warsaw,15598.0km,151.53,51.48%,302.86ms,303.25ms,0.53ms,2022-01-07 02:48:07
Sydney,Macau,7463.0km,72.69,59.48%,124.08ms,129.49ms,0.98ms,2022-01-07 02:18:45
Sydney,Hanoi,7772.0km,70.925,55.12%,141.44ms,145.99ms,0.81ms,2022-01-07 02:17:57
Sydney,Manila,6269.0km,113.48,27.74%,226.82ms,227.32ms,0.63ms,2022-01-07 02:27:52
Sydney,Tapei,7263.0km,107.6,33.78%,214.99ms,215.91ms,0.66ms,2022-01-07 02:44:03
Sydney,Dallas,13822.0km,94.97,73.13%,188.67ms,222.07ms,5.99ms,2022-01-07 02:11:40
Sydney,Houston,13823.0km,138.37,50.08%,276.44ms,277.56ms,0.75ms,2022-01-07 02:19:10
Sydney,Kuala-Lumpur,6789.0km,63.13,63.62%,102.90ms,118.13ms,3.90ms,2022-01-07 02:27:16
Sydney,Singapore,6314.0km,46.485,68.63%,92.86ms,93.21ms,0.16ms,2022-01-07 02:42:14
Sydney,Jakarta,5511.0km,52.095,52.99%,103.87ms,105.30ms,0.48ms,2022-01-07 02:21:00
Sydney,San-Jose,11963.0km,75.28,79.75%,150.30ms,151.90ms,0.48ms,2022-01-07 02:39:36
Sydney,Los-Angeles,12077.0km,81.39,74.55%,162.52ms,163.38ms,0.24ms,2022-01-07 02:26:02
Sydney,Seattle,12473.0km,81.845,76.52%,163.63ms,163.91ms,0.43ms,2022-01-07 02:41:01
Sydney,Chicago,14877.0km,96.925,77.08%,193.66ms,195.13ms,0.53ms,2022-01-07 02:09:15
San-Jose,Washington-DC,3862.0km,36.305,53.64%,71.52ms,78.28ms,1.41ms,2022-01-07 02:48:18
San-Jose,Miami,4124.0km,37.83,54.99%,74.92ms,76.38ms,0.42ms,2022-01-07 02:28:53
San-Jose,Atlanta,3400.0km,29.21,58.62%,57.81ms,58.71ms,0.31ms,2022-01-07 02:00:56
San-Jose,New-York-City,4137.0km,34.97,59.96%,69.23ms,70.69ms,0.45ms,2022-01-07 02:31:41
San-Jose,Geneva,9379.0km,84.635,55.50%,167.27ms,220.02ms,9.43ms,2022-01-07 02:15:42
San-Jose,Frankfurt,9156.0km,72.965,63.14%,145.16ms,147.22ms,0.34ms,2022-01-07 02:14:53
San-Jose,Paris,8970.0km,71.06,63.17%,139.17ms,177.87ms,6.71ms,2022-01-07 02:33:55
San-Jose,Madrid,9330.0km,75.325,62.20%,149.88ms,151.35ms,0.51ms,2022-01-07 02:26:50
San-Jose,Dusseldorf,8975.0km,75.07,59.83%,149.40ms,151.21ms,0.60ms,2022-01-07 02:13:41
San-Jose,Amsterdam,8792.0km,73.655,59.81%,146.48ms,148.01ms,0.50ms,2022-01-07 02:00:22
San-Jose,Cairo,12019.0km,93.505,64.27%,185.68ms,191.68ms,1.51ms,2022-01-07 02:07:00
San-Jose,Ar-Riyad,14083.0km,137.6599,50.91%,256.49ms,260.28ms,0.98ms,2022-01-07 02:13:17
San-Jose,Chennai,13948.0km,101.61,68.71%,202.42ms,203.88ms,0.67ms,2022-01-07 02:08:49
San-Jose,Colombo,14761.0km,145.755,52.08%,270.33ms,271.09ms,0.31ms,2022-01-07 02:01:57
San-Jose,Bangkok,12812.0km,110.7,57.97%,220.64ms,222.35ms,0.66ms,2022-01-07 02:02:09
San-Jose,Ho-Chi-Minh,12650.0km,92.68,68.38%,184.68ms,185.55ms,0.23ms,2022-01-07 02:18:33
San-Jose,Brunei,16649.0km,108.455,82.22%,166.42ms,167.54ms,0.41ms,2022-01-07 02:42:14
San-Jose,Lagos,12548.0km,122.905,51.22%,244.53ms,247.62ms,0.68ms,2022-01-07 02:23:36
San-Jose,Johannesburg,16942.0km,142.76,59.45%,284.40ms,286.12ms,0.52ms,2022-01-07 02:21:36
San-Jose,Cape-Town,16446.0km,138.63,59.37%,276.37ms,280.51ms,0.92ms,2022-01-07 02:07:36
San-Jose,Seoul,9093.0km,66.64,68.37%,132.50ms,133.94ms,0.59ms,2022-01-07 02:41:24
San-Jose,Dubai,13085.0km,128.67,50.91%,256.49ms,260.28ms,0.98ms,2022-01-07 02:13:17
San-Jose,Beijing,9777.0km,97.145,54.45%,174.66ms,176.69ms,0.47ms,2022-01-07 02:49:20
San-Jose,Shanghai,9943.0km,88.605,56.18%,176.54ms,177.40ms,0.62ms,2022-01-07 02:41:38
